	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.77	0.0
0.2	0.2	3.54	0.02
0.3	0.3	5.31	0.06
0.4	0.4	7.08	0.15
0.5	0.5	8.85	0.19
0.6	0.6	10.62	0.22
0.7	0.7	12.39	0.25
0.8	0.8	14.16	0.27
0.9	0.9	15.93	0.29
1.0	1.0	17.7	0.31
1.1	1.1	40.13	0.33
1.2	1.2	62.56	0.35
1.3	1.3	84.99	0.36
1.4	1.4	107.42	0.38
1.5	1.5	129.85	0.4
1.6	1.6	152.28	0.41
1.7	1.7	174.71	0.43
1.8	1.8	197.14	0.44
1.9	1.9	219.57	0.45
2.0	2.0	242.0	0.47
2.1	2.1	309.0	0.48
2.2	2.2	376.0	0.49
2.3	2.3	443.0	0.5
2.4	2.4	510.0	0.51
2.5	2.5	577.0	0.53
2.6	2.6	644.0	0.54
2.7	2.7	711.0	0.55
2.8	2.8	778.0	0.56
2.9	2.9	845.0	0.57
3.0	3.0	912.0	0.58
3.1	3.1	1032.0	0.59
3.2	3.2	1152.0	0.6
3.3	3.3	1272.0	0.61
3.4	3.4	1392.0	0.62
3.5	3.5	1512.0	0.63
3.6	3.6	1632.0	0.64
3.7	3.7	1752.0	0.65
3.8	3.8	1872.0	0.66
3.9	3.9	1992.0	0.67
4.0	4.0	2112.0	0.68
4.1	4.1	2180.56	0.69
4.2	4.2	2249.12	0.69
4.3	4.3	2317.68	0.7
4.4	4.4	2386.23	0.71
4.402231806	4.402231806	2797.59	0.71
