	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.72	0.0
0.2	0.2	1.44	0.02
0.3	0.3	2.15	0.06
0.4	0.4	2.87	0.15
0.5	0.5	3.59	0.19
0.6	0.6	4.31	0.22
0.7	0.7	5.03	0.25
0.8	0.8	5.75	0.27
0.9	0.9	6.46	0.29
1.0	1.0	7.18	0.31
1.1	1.1	14.86	0.33
1.2	1.2	22.55	0.35
1.3	1.3	30.23	0.36
1.4	1.4	37.91	0.38
1.5	1.5	45.59	0.4
1.6	1.6	53.27	0.41
1.7	1.7	60.95	0.43
1.8	1.8	68.64	0.44
1.9	1.9	76.32	0.45
2.0	2.0	84.0	0.47
2.1	2.1	106.2	0.48
2.2	2.2	128.4	0.49
2.3	2.3	150.6	0.5
2.4	2.4	172.8	0.51
2.5	2.5	195.0	0.53
2.6	2.6	217.2	0.54
2.7	2.7	239.4	0.55
2.8	2.8	261.6	0.56
2.9	2.9	283.8	0.57
3.0	3.0	306.0	0.58
3.1	3.1	353.8	0.59
3.2	3.2	401.6	0.6
3.3	3.3	449.4	0.61
3.4	3.4	497.2	0.62
3.5	3.5	545.0	0.63
3.6	3.6	592.8	0.64
3.7	3.7	640.6	0.65
3.8	3.8	688.4	0.66
3.9	3.9	736.2	0.67
4.0	4.0	784.0	0.68
4.1	4.1	867.82	0.69
4.2	4.2	951.64	0.69
4.3	4.3	1035.46	0.7
4.4	4.4	1119.29	0.71
4.5	4.5	1203.11	0.72
4.6	4.6	1286.93	0.73
4.7	4.7	1370.75	0.74
4.8	4.8	1454.57	0.74
4.9	4.9	1538.39	0.75
4.997219395	4.997219395	1622.22	0.76
