	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	23.92	0.0
0.2	0.2	47.84	0.12
0.3	0.3	71.77	0.37
0.4	0.4	95.69	0.7
0.5	0.5	119.61	1.08
0.6	0.6	143.53	1.52
0.7	0.7	167.45	2.02
0.8	0.8	191.37	2.54
0.9	0.9	215.3	3.11
1.0	1.0	239.22	3.71
1.1	1.1	351.3	4.34
1.2	1.2	463.37	5.01
1.3	1.3	575.45	5.71
1.4	1.4	687.53	6.44
1.5	1.5	799.61	7.2
1.6	1.6	911.69	7.98
1.7	1.7	1023.77	8.79
1.8	1.8	1135.84	9.63
1.9	1.9	1247.92	10.49
2.0	2.0	1360.0	11.38
2.1	2.1	1666.2	16.87
2.2	2.2	1972.4	17.51
2.3	2.3	2278.6	18.13
2.4	2.4	2584.8	18.72
2.5	2.5	2891.0	19.29
2.6	2.6	3197.2	19.85
2.7	2.7	3503.4	20.39
2.8	2.8	3809.6	20.91
2.9	2.9	4115.8	21.43
3.0	3.0	4422.0	21.93
3.1	3.1	5161.2	22.42
3.2	3.2	5900.4	22.89
3.3	3.3	6639.6	23.36
3.4	3.4	7378.8	23.82
3.5	3.5	8118.0	24.27
3.6	3.6	8857.2	24.71
3.7	3.7	9596.4	25.14
3.8	3.8	10335.6	25.57
3.9	3.9	11074.8	25.99
4.0	4.0	11814.0	26.4
4.1	4.1	13284.4	26.81
4.2	4.2	14754.8	27.21
4.3	4.3	16225.2	27.6
4.4	4.4	17695.6	27.99
4.5	4.5	19166.0	28.37
4.6	4.6	20636.4	28.75
4.7	4.7	22106.8	29.12
4.8	4.8	23577.2	29.49
4.9	4.9	25047.6	29.85
5.0	5.0	26518.0	30.21
5.1	5.1	26725.3	30.57
5.107496363	5.107496363	28591.01	30.59
