	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	208.97	0.0
0.2	0.2	417.94	0.24
0.3	0.3	626.91	0.71
0.4	0.4	835.87	1.34
0.5	0.5	1044.84	2.07
0.6	0.6	1253.81	2.92
0.7	0.7	1462.78	3.88
0.8	0.8	1671.75	4.89
0.9	0.9	1880.72	5.98
1.0	1.0	2089.68	7.13
1.1	1.1	3066.92	8.35
1.2	1.2	4044.15	9.64
1.3	1.3	5021.38	10.98
1.4	1.4	5998.61	12.38
1.5	1.5	6975.84	13.84
1.6	1.6	7953.07	15.35
1.7	1.7	8930.31	16.91
1.8	1.8	9907.54	18.52
1.9	1.9	10884.77	20.18
2.0	2.0	11862.0	21.88
2.1	2.1	15826.8	23.63
2.2	2.2	19791.6	25.43
2.3	2.3	23756.4	27.26
2.4	2.4	27721.2	29.14
2.5	2.5	31686.0	42.45
2.6	2.6	35650.8	43.79
2.7	2.7	39615.6	45.09
2.8	2.8	43580.4	46.34
2.9	2.9	47545.2	47.56
3.0	3.0	51510.0	48.75
3.1	3.1	59530.0	49.91
3.2	3.2	67550.0	51.05
3.3	3.3	75570.0	52.15
3.4	3.4	83590.0	53.24
3.5	3.5	91610.0	54.3
3.6	3.6	99630.0	55.34
3.7	3.7	107650.0	56.36
3.8	3.8	115670.0	57.36
3.9	3.9	123690.0	58.34
4.0	4.0	131710.0	59.31
4.1	4.1	144692.0	60.26
4.2	4.2	157674.0	61.19
4.3	4.3	170656.0	62.12
4.4	4.4	183638.0	63.02
4.5	4.5	196620.0	63.92
4.6	4.6	209602.0	64.8
4.7	4.7	222584.0	65.67
4.8	4.8	235566.0	66.53
4.9	4.9	248548.0	67.38
5.0	5.0	261530.0	68.21
5.097868393	5.097868393	276416.52	69.02
