	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.22	0.0
0.2	0.2	12.45	0.04
0.3	0.3	18.67	0.11
0.4	0.4	24.9	0.22
0.5	0.5	31.12	0.33
0.6	0.6	37.34	0.47
0.7	0.7	43.57	0.87
0.8	0.8	49.79	0.98
0.9	0.9	56.02	1.07
1.0	1.0	62.24	1.16
1.1	1.1	102.42	1.24
1.2	1.2	142.59	1.31
1.3	1.3	182.77	1.39
1.4	1.4	222.94	1.45
1.5	1.5	263.12	1.52
1.6	1.6	303.3	1.58
1.7	1.7	343.47	1.64
1.8	1.8	383.65	1.7
1.9	1.9	423.82	1.76
2.0	2.0	464.0	1.81
2.1	2.1	640.7	1.86
2.2	2.2	817.4	1.91
2.3	2.3	994.1	1.96
2.4	2.4	1170.8	2.01
2.5	2.5	1347.5	2.06
2.6	2.6	1524.2	2.11
2.7	2.7	1700.9	2.15
2.8	2.8	1877.6	2.2
2.9	2.9	2054.3	2.24
3.0	3.0	2231.0	2.28
3.1	3.1	2495.7	2.32
3.2	3.2	2760.4	2.36
3.3	3.3	3025.1	2.41
3.4	3.4	3289.8	2.44
3.5	3.5	3554.5	2.48
3.6	3.6	3819.2	2.52
3.7	3.7	4083.9	2.56
3.8	3.8	4348.6	2.6
3.9	3.9	4613.3	2.63
4.0	4.0	4878.0	2.67
4.1	4.1	5229.8	2.71
4.2	4.2	5581.6	2.74
4.3	4.3	5933.4	2.78
4.4	4.4	6285.2	2.81
4.5	4.5	6637.0	2.85
4.6	4.6	6988.8	2.88
4.7	4.7	7340.6	2.91
4.8	4.8	7692.4	2.95
4.9	4.9	8044.2	2.98
5.0	5.0	8396.0	3.01
5.097823719	5.097823719	8798.95	3.04
