	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.98	0.0
0.2	0.2	3.97	0.02
0.3	0.3	5.95	0.06
0.4	0.4	7.94	0.15
0.5	0.5	9.92	0.19
0.6	0.6	11.91	0.22
0.7	0.7	13.89	0.25
0.8	0.8	15.87	0.27
0.9	0.9	17.86	0.29
1.0	1.0	19.84	0.31
1.1	1.1	33.56	0.33
1.2	1.2	47.27	0.35
1.3	1.3	60.99	0.36
1.4	1.4	74.71	0.38
1.5	1.5	88.42	0.4
1.6	1.6	102.14	0.41
1.7	1.7	115.85	0.43
1.8	1.8	129.57	0.44
1.9	1.9	143.28	0.45
2.0	2.0	157.0	0.47
2.1	2.1	192.8	0.48
2.2	2.2	228.6	0.49
2.3	2.3	264.4	0.5
2.4	2.4	300.2	0.51
2.5	2.5	336.0	0.53
2.6	2.6	371.8	0.54
2.7	2.7	407.6	0.55
2.8	2.8	443.4	0.56
2.9	2.9	479.2	0.57
3.0	3.0	515.0	0.58
3.1	3.1	579.0	0.59
3.2	3.2	643.0	0.6
3.3	3.3	707.0	0.61
3.4	3.4	771.0	0.62
3.5	3.5	835.0	0.63
3.6	3.6	899.0	0.64
3.7	3.7	963.0	0.65
3.8	3.8	1027.0	0.66
3.9	3.9	1091.0	0.67
4.0	4.0	1155.0	0.68
4.1	4.1	1255.4	0.69
4.2	4.2	1355.8	0.69
4.3	4.3	1456.2	0.7
4.4	4.4	1556.6	0.71
4.5	4.5	1657.0	0.72
4.6	4.6	1757.4	0.73
4.7	4.7	1857.8	0.74
4.8	4.8	1958.2	0.74
4.9	4.9	2058.6	0.75
5.0	5.0	2159.0	0.76
5.068600937	5.068600937	2238.24	0.77
