	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.36	0.0
0.2	0.2	18.72	0.02
0.3	0.3	28.08	0.06
0.4	0.4	37.44	0.15
0.5	0.5	46.8	0.19
0.6	0.6	56.17	0.22
0.7	0.7	65.53	0.25
0.8	0.8	74.89	0.27
0.9	0.9	84.25	0.29
1.0	1.0	93.61	0.31
1.1	1.1	131.65	0.33
1.2	1.2	169.69	0.35
1.3	1.3	207.73	0.36
1.4	1.4	245.77	0.38
1.5	1.5	283.8	0.4
1.6	1.6	321.84	0.41
1.7	1.7	359.88	0.43
1.8	1.8	397.92	0.44
1.9	1.9	435.96	0.45
2.0	2.0	474.0	0.47
2.1	2.1	566.8	0.48
2.2	2.2	659.6	0.49
2.3	2.3	752.4	0.5
2.4	2.4	845.2	0.51
2.5	2.5	938.0	0.53
2.6	2.6	1030.8	0.54
2.7	2.7	1123.6	0.55
2.8	2.8	1216.4	0.56
2.9	2.9	1309.2	0.57
3.0	3.0	1402.0	0.58
3.1	3.1	1587.7	0.59
3.2	3.2	1773.4	0.6
3.3	3.3	1959.1	0.61
3.4	3.4	2144.8	0.62
3.5	3.5	2330.5	0.63
3.6	3.6	2516.2	0.64
3.7	3.7	2701.9	0.65
3.8	3.8	2887.6	0.66
3.9	3.9	3073.3	0.67
4.0	4.0	3259.0	0.68
4.1	4.1	3547.7	0.69
4.2	4.2	3836.4	0.69
4.3	4.3	4125.1	0.7
4.4	4.4	4413.8	0.71
4.5	4.5	4702.5	0.72
4.6	4.6	4991.2	0.73
4.7	4.7	5279.9	0.74
4.8	4.8	5568.6	0.74
4.9	4.9	5857.3	0.75
5.0	5.0	6146.0	0.76
5.093813289	5.093813289	6460.53	0.77
