	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	102.8	0.0
0.2	0.2	205.6	0.24
0.3	0.3	308.4	0.71
0.4	0.4	411.2	1.34
0.5	0.5	514.0	2.07
0.6	0.6	616.8	2.92
0.7	0.7	719.6	3.88
0.8	0.8	822.4	4.89
0.9	0.9	925.2	5.98
1.0	1.0	1028.0	7.13
1.1	1.1	1678.6	8.35
1.2	1.2	2329.2	9.64
1.3	1.3	2979.8	10.98
1.4	1.4	3630.4	12.38
1.5	1.5	4281.0	13.84
1.6	1.6	4931.6	15.35
1.7	1.7	5582.2	16.91
1.8	1.8	6232.8	18.52
1.9	1.9	6883.4	20.18
2.0	2.0	7534.0	21.88
2.1	2.1	9682.1	23.63
2.2	2.2	11830.2	25.43
2.3	2.3	13978.3	27.26
2.4	2.4	16126.4	29.14
2.5	2.5	18274.5	42.45
2.6	2.6	20422.6	43.79
2.7	2.7	22570.7	45.09
2.8	2.8	24718.8	46.34
2.9	2.9	26866.9	47.56
3.0	3.0	29015.0	48.75
3.1	3.1	35453.5	49.91
3.2	3.2	41892.0	51.05
3.3	3.3	48330.5	52.15
3.4	3.4	54769.0	53.24
3.5	3.5	61207.5	54.3
3.6	3.6	67646.0	55.34
3.7	3.7	74084.5	56.36
3.8	3.8	80523.0	57.36
3.9	3.9	86961.5	58.34
4.0	4.0	93400.0	59.31
4.1	4.1	104932.8	60.26
4.2	4.2	116465.6	61.19
4.3	4.3	127998.4	62.12
4.4	4.4	139531.2	63.02
4.5	4.5	151064.0	63.92
4.6	4.6	162596.8	64.8
4.7	4.7	174129.6	65.67
4.8	4.8	185662.4	66.53
4.9	4.9	197195.2	67.38
5.0	5.0	208728.0	68.21
5.096523764	5.096523764	222315.92	69.01
