	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	37.37	0.0
0.2	0.2	74.74	0.02
0.3	0.3	112.11	0.06
0.4	0.4	149.48	0.15
0.5	0.5	186.85	0.19
0.6	0.6	224.22	0.22
0.7	0.7	261.59	0.25
0.8	0.8	298.96	0.27
0.9	0.9	336.33	0.29
1.0	1.0	373.7	0.31
1.1	1.1	548.03	0.33
1.2	1.2	722.36	0.35
1.3	1.3	896.69	0.36
1.4	1.4	1071.02	0.38
1.5	1.5	1245.35	0.4
1.6	1.6	1419.68	0.41
1.7	1.7	1594.01	0.43
1.8	1.8	1768.34	0.44
1.9	1.9	1942.67	0.45
2.0	2.0	2117.0	0.47
2.1	2.1	2497.8	0.48
2.2	2.2	2878.6	0.49
2.3	2.3	3259.4	0.5
2.4	2.4	3640.2	0.51
2.5	2.5	4021.0	0.53
2.6	2.6	4401.8	0.54
2.7	2.7	4782.6	0.55
2.8	2.8	5163.4	0.56
2.9	2.9	5544.2	0.57
3.0	3.0	5925.0	0.58
3.1	3.1	6587.7	0.59
3.2	3.2	7250.4	0.6
3.3	3.3	7913.1	0.61
3.4	3.4	8575.8	0.62
3.5	3.5	9238.5	0.63
3.6	3.6	9901.2	0.64
3.7	3.7	10563.9	0.65
3.8	3.8	11226.6	0.66
3.9	3.9	11889.3	0.67
4.0	4.0	12552.0	0.68
4.1	4.1	13645.6	0.69
4.2	4.2	14739.2	0.69
4.3	4.3	15832.8	0.7
4.4	4.4	16926.4	0.71
4.5	4.5	18020.0	0.72
4.6	4.6	19113.6	0.73
4.7	4.7	20207.2	0.74
4.8	4.8	21300.8	0.74
4.9	4.9	22394.4	0.75
5.0	5.0	23488.0	0.76
5.097426982	5.097426982	24946.15	0.77
