	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	51.85	0.0
0.2	0.2	103.69	0.24
0.3	0.3	155.54	0.71
0.4	0.4	207.39	1.34
0.5	0.5	259.23	2.07
0.6	0.6	311.08	2.92
0.7	0.7	362.93	3.88
0.8	0.8	414.77	4.89
0.9	0.9	466.62	5.98
1.0	1.0	518.47	7.13
1.1	1.1	986.52	8.35
1.2	1.2	1454.57	9.64
1.3	1.3	1922.63	10.98
1.4	1.4	2390.68	12.38
1.5	1.5	2858.73	13.84
1.6	1.6	3326.79	15.35
1.7	1.7	3794.84	16.91
1.8	1.8	4262.89	18.52
1.9	1.9	4730.95	20.18
2.0	2.0	5199.0	21.88
2.1	2.1	6896.9	23.63
2.2	2.2	8594.8	25.43
2.3	2.3	10292.7	27.26
2.4	2.4	11990.6	29.14
2.5	2.5	13688.5	42.45
2.6	2.6	15386.4	43.79
2.7	2.7	17084.3	45.09
2.8	2.8	18782.2	46.34
2.9	2.9	20480.1	47.56
3.0	3.0	22178.0	48.75
3.1	3.1	27563.4	49.91
3.2	3.2	32948.8	51.05
3.3	3.3	38334.2	52.15
3.4	3.4	43719.6	53.24
3.5	3.5	49105.0	54.3
3.6	3.6	54490.4	55.34
3.7	3.7	59875.8	56.36
3.8	3.8	65261.2	57.36
3.9	3.9	70646.6	58.34
4.0	4.0	76032.0	59.31
4.1	4.1	86282.8	60.26
4.2	4.2	96533.6	61.19
4.3	4.3	106784.4	62.12
4.4	4.4	117035.2	63.02
4.5	4.5	127286.0	63.92
4.6	4.6	137536.8	64.8
4.7	4.7	147787.6	65.67
4.8	4.8	158038.4	66.53
4.9	4.9	168289.2	67.38
5.0	5.0	178540.0	68.21
5.09445229	5.09445229	190551.88	69.0
