	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.66	0.0
0.2	0.2	3.32	0.03
0.3	0.3	4.98	0.09
0.4	0.4	6.64	0.16
0.5	0.5	8.3	0.25
0.6	0.6	9.96	0.46
0.7	0.7	11.63	0.52
0.8	0.8	13.29	0.58
0.9	0.9	14.95	0.63
1.0	1.0	16.61	0.68
1.1	1.1	24.75	0.72
1.2	1.2	32.89	0.76
1.3	1.3	41.03	0.8
1.4	1.4	49.16	0.84
1.5	1.5	57.3	0.87
1.6	1.6	65.44	0.91
1.7	1.7	73.58	0.94
1.8	1.8	81.72	0.97
1.9	1.9	89.86	1.0
2.0	2.0	98.0	1.03
2.1	2.1	117.2	1.06
2.2	2.2	136.4	1.09
2.3	2.3	155.6	1.12
2.4	2.4	174.8	1.15
2.5	2.5	194.0	1.17
2.6	2.6	213.2	1.2
2.7	2.7	232.4	1.22
2.8	2.8	251.6	1.25
2.9	2.9	270.8	1.27
3.0	3.0	290.0	1.3
3.1	3.1	323.9	1.32
3.2	3.2	357.8	1.34
3.3	3.3	391.7	1.36
3.4	3.4	425.6	1.39
3.5	3.5	459.5	1.41
3.6	3.6	493.4	1.43
3.7	3.7	527.3	1.45
3.8	3.8	561.2	1.47
3.9	3.9	595.1	1.49
4.0	4.0	629.0	1.51
4.1	4.1	687.9	1.53
4.2	4.2	746.8	1.55
4.3	4.3	805.7	1.57
4.4	4.4	864.6	1.59
4.5	4.5	923.5	1.61
4.6	4.6	982.4	1.63
4.7	4.7	1041.3	1.65
4.8	4.8	1100.2	1.67
4.9	4.9	1159.1	1.68
5.0	5.0	1218.0	1.7
5.1	5.1	1225.55	1.72
5.104146758	5.104146758	1293.49	1.72
