	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.31	0.0
0.2	0.2	10.62	0.02
0.3	0.3	15.93	0.06
0.4	0.4	21.25	0.15
0.5	0.5	26.56	0.19
0.6	0.6	31.87	0.22
0.7	0.7	37.18	0.25
0.8	0.8	42.49	0.27
0.9	0.9	47.8	0.29
1.0	1.0	53.11	0.31
1.1	1.1	80.7	0.33
1.2	1.2	108.29	0.35
1.3	1.3	135.88	0.36
1.4	1.4	163.47	0.38
1.5	1.5	191.06	0.4
1.6	1.6	218.65	0.41
1.7	1.7	246.23	0.43
1.8	1.8	273.82	0.44
1.9	1.9	301.41	0.45
2.0	2.0	329.0	0.47
2.1	2.1	380.2	0.48
2.2	2.2	431.4	0.49
2.3	2.3	482.6	0.5
2.4	2.4	533.8	0.51
2.5	2.5	585.0	0.53
2.6	2.6	636.2	0.54
2.7	2.7	687.4	0.55
2.8	2.8	738.6	0.56
2.9	2.9	789.8	0.57
3.0	3.0	841.0	0.58
3.1	3.1	911.0	0.59
3.2	3.2	981.0	0.6
3.3	3.3	1051.0	0.61
3.4	3.4	1121.0	0.62
3.5	3.5	1191.0	0.63
3.6	3.6	1261.0	0.64
3.7	3.7	1331.0	0.65
3.8	3.8	1401.0	0.66
3.9	3.9	1471.0	0.67
4.0	4.0	1541.0	0.68
4.1	4.1	1636.1	0.69
4.2	4.2	1731.2	0.69
4.3	4.3	1826.3	0.7
4.4	4.4	1921.4	0.71
4.5	4.5	2016.5	0.72
4.6	4.6	2111.6	0.73
4.7	4.7	2206.7	0.74
4.8	4.8	2301.8	0.74
4.9	4.9	2396.9	0.75
5.0	5.0	2492.0	0.76
5.041390896	5.041390896	2535.62	0.76
