	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	37.26	0.0
0.2	0.2	74.52	0.24
0.3	0.3	111.77	0.71
0.4	0.4	149.03	1.34
0.5	0.5	186.29	2.07
0.6	0.6	223.55	2.92
0.7	0.7	260.8	3.88
0.8	0.8	298.06	4.89
0.9	0.9	335.32	5.98
1.0	1.0	372.58	7.13
1.1	1.1	689.92	8.35
1.2	1.2	1007.26	9.64
1.3	1.3	1324.6	10.98
1.4	1.4	1641.95	12.38
1.5	1.5	1959.29	13.84
1.6	1.6	2276.63	15.35
1.7	1.7	2593.97	16.91
1.8	1.8	2911.32	18.52
1.9	1.9	3228.66	20.18
2.0	2.0	3546.0	21.88
2.1	2.1	4379.5	23.63
2.2	2.2	5213.0	25.43
2.3	2.3	6046.5	27.26
2.4	2.4	6880.0	40.11
2.5	2.5	7713.5	41.44
2.6	2.6	8547.0	42.72
2.7	2.7	9380.5	43.96
2.8	2.8	10214.0	45.17
2.9	2.9	11047.5	46.34
3.0	3.0	11881.0	47.48
3.1	3.1	13278.3	48.6
3.2	3.2	14675.6	49.68
3.3	3.3	16072.9	50.75
3.4	3.4	17470.2	51.79
3.5	3.5	18867.5	52.81
3.6	3.6	20264.8	53.81
3.7	3.7	21662.1	54.79
3.8	3.8	23059.4	55.76
3.9	3.9	24456.7	56.7
4.0	4.0	25854.0	57.64
4.1	4.1	27717.6	58.55
4.2	4.2	29581.2	59.45
4.3	4.3	31444.8	60.34
4.4	4.4	33308.4	61.22
4.5	4.5	35172.0	62.08
4.6	4.6	37035.6	62.93
4.7	4.7	38899.2	63.77
4.8	4.8	40762.8	64.6
4.9	4.9	42626.4	65.41
5.0	5.0	44490.0	66.22
5.082887558	5.082887558	46187.76	66.88
