	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	566.4	0.0
0.2	0.2	1132.81	0.02
0.3	0.3	1699.21	0.06
0.4	0.4	2265.61	0.15
0.5	0.5	2832.01	0.19
0.6	0.6	3398.42	0.22
0.7	0.7	3964.82	0.25
0.8	0.8	4531.22	0.27
0.9	0.9	5097.63	0.29
1.0	1.0	5664.03	0.31
1.1	1.1	6782.83	0.33
1.2	1.2	7901.62	0.35
1.3	1.3	9020.42	0.36
1.4	1.4	10139.22	0.38
1.5	1.5	11258.01	0.4
1.6	1.6	12376.81	0.41
1.7	1.7	13495.61	0.43
1.8	1.8	14614.41	0.44
1.9	1.9	15733.2	0.45
2.0	2.0	16852.0	0.47
2.076821017	2.076821017	17969.25	0.48
