	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.7	0.0
0.2	0.2	3.41	0.02
0.3	0.3	5.11	0.06
0.4	0.4	6.81	0.15
0.5	0.5	8.52	0.19
0.6	0.6	10.22	0.22
0.7	0.7	11.92	0.25
0.8	0.8	13.62	0.27
0.9	0.9	15.33	0.29
1.0	1.0	17.03	0.31
1.1	1.1	28.63	0.33
1.2	1.2	40.22	0.35
1.3	1.3	51.82	0.36
1.4	1.4	63.42	0.38
1.5	1.5	75.02	0.4
1.6	1.6	86.61	0.41
1.7	1.7	98.21	0.43
1.8	1.8	109.81	0.44
1.9	1.9	121.4	0.45
2.0	2.0	133.0	0.47
2.1	2.1	180.5	0.48
2.2	2.2	228.0	0.49
2.3	2.3	275.5	0.5
2.4	2.4	323.0	0.51
2.5	2.5	370.5	0.53
2.6	2.6	418.0	0.54
2.7	2.7	465.5	0.55
2.8	2.8	513.0	0.56
2.9	2.9	560.5	0.57
3.0	3.0	608.0	0.58
3.1	3.1	709.2	0.59
3.2	3.2	810.4	0.6
3.3	3.3	911.6	0.61
3.4	3.4	1012.8	0.62
3.5	3.5	1114.0	0.63
3.6	3.6	1215.2	0.64
3.7	3.7	1316.4	0.65
3.8	3.8	1417.6	0.66
3.9	3.9	1518.8	0.67
4.0	4.0	1620.0	0.68
4.1	4.1	1784.4	0.69
4.2	4.2	1948.8	0.69
4.3	4.3	2113.2	0.7
4.4	4.4	2277.6	0.71
4.5	4.5	2442.0	0.72
4.6	4.6	2606.4	0.73
4.7	4.7	2770.8	0.74
4.8	4.8	2935.2	0.74
4.9	4.9	3099.6	0.75
5.0	5.0	3264.0	0.76
5.091243595	5.091243595	3446.3	0.77
