	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.14	0.0
0.2	0.2	22.28	0.02
0.3	0.3	33.42	0.06
0.4	0.4	44.56	0.15
0.5	0.5	55.7	0.19
0.6	0.6	66.84	0.22
0.7	0.7	77.98	0.25
0.8	0.8	89.12	0.27
0.9	0.9	100.26	0.29
1.0	1.0	111.4	0.31
1.1	1.1	185.96	0.33
1.2	1.2	260.52	0.35
1.3	1.3	335.08	0.36
1.4	1.4	409.64	0.38
1.5	1.5	484.2	0.4
1.6	1.6	558.76	0.41
1.7	1.7	633.32	0.43
1.8	1.8	707.88	0.44
1.9	1.9	782.44	0.45
2.0	2.0	857.0	0.47
2.1	2.1	1060.2	0.48
2.2	2.2	1263.4	0.49
2.3	2.3	1466.6	0.5
2.4	2.4	1669.8	0.51
2.5	2.5	1873.0	0.53
2.6	2.6	2076.2	0.54
2.7	2.7	2279.4	0.55
2.8	2.8	2482.6	0.56
2.9	2.9	2685.8	0.57
3.0	3.0	2889.0	0.58
3.1	3.1	3259.3	0.59
3.2	3.2	3629.6	0.6
3.3	3.3	3999.9	0.61
3.4	3.4	4370.2	0.62
3.5	3.5	4740.5	0.63
3.6	3.6	5110.8	0.64
3.7	3.7	5481.1	0.65
3.8	3.8	5851.4	0.66
3.9	3.9	6221.7	0.67
4.0	4.0	6592.0	0.68
4.1	4.1	7134.6	0.69
4.2	4.2	7677.2	0.69
4.3	4.3	8219.8	0.7
4.4	4.4	8762.4	0.71
4.5	4.5	9305.0	0.72
4.6	4.6	9847.6	0.73
4.7	4.7	10390.2	0.74
4.8	4.8	10932.8	0.74
4.9	4.9	11475.4	0.75
5.0	5.0	12018.0	0.76
5.094147539	5.094147539	12623.73	0.77
