	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	75.3	0.0
0.2	0.2	150.61	0.24
0.3	0.3	225.91	0.71
0.4	0.4	301.21	1.34
0.5	0.5	376.52	2.07
0.6	0.6	451.82	2.92
0.7	0.7	527.12	3.88
0.8	0.8	602.43	4.89
0.9	0.9	677.73	5.98
1.0	1.0	753.03	7.13
1.1	1.1	1358.33	8.35
1.2	1.2	1963.63	9.64
1.3	1.3	2568.92	10.98
1.4	1.4	3174.22	12.38
1.5	1.5	3779.52	13.84
1.6	1.6	4384.81	15.35
1.7	1.7	4990.11	16.91
1.8	1.8	5595.41	18.52
1.9	1.9	6200.7	20.18
2.0	2.0	6806.0	21.88
2.1	2.1	9668.3	23.63
2.2	2.2	12530.6	25.43
2.3	2.3	15392.9	27.26
2.4	2.4	18255.2	40.11
2.5	2.5	21117.5	41.44
2.6	2.6	23979.8	42.72
2.7	2.7	26842.1	43.96
2.8	2.8	29704.4	45.17
2.9	2.9	32566.7	46.34
3.0	3.0	35429.0	47.48
3.1	3.1	41171.6	48.6
3.2	3.2	46914.2	49.68
3.3	3.3	52656.8	50.75
3.4	3.4	58399.4	51.79
3.5	3.5	64142.0	52.81
3.6	3.6	69884.6	53.81
3.7	3.7	75627.2	54.79
3.8	3.8	81369.8	55.76
3.9	3.9	87112.4	56.7
4.0	4.0	92855.0	57.64
4.1	4.1	102444.61	58.55
4.2	4.2	112034.23	59.45
4.3	4.3	121623.84	60.34
4.4	4.4	131213.45	61.22
4.5	4.5	140803.06	62.08
4.6	4.6	150392.68	62.93
4.7	4.7	159982.29	63.77
4.8	4.8	169571.9	64.6
4.9	4.9	179161.52	65.41
4.981933784	4.981933784	188751.13	66.08
