	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	8.5	0.0
0.2	0.2	17.01	0.03
0.3	0.3	25.51	0.09
0.4	0.4	34.01	0.16
0.5	0.5	42.52	0.25
0.6	0.6	51.02	0.46
0.7	0.7	59.52	0.52
0.8	0.8	68.03	0.58
0.9	0.9	76.53	0.63
1.0	1.0	85.03	0.68
1.1	1.1	145.33	0.72
1.2	1.2	205.63	0.76
1.3	1.3	265.92	0.8
1.4	1.4	326.22	0.84
1.5	1.5	386.52	0.87
1.6	1.6	446.81	0.91
1.7	1.7	507.11	0.94
1.8	1.8	567.41	0.97
1.9	1.9	627.7	1.0
2.0	2.0	688.0	1.03
2.1	2.1	834.32	1.06
2.2	2.2	980.64	1.09
2.3	2.3	1126.96	1.12
2.4	2.4	1273.28	1.15
2.5	2.5	1419.6	1.17
2.6	2.6	1565.92	1.2
2.7	2.7	1712.24	1.22
2.8	2.8	1858.56	1.25
2.9	2.9	2004.88	1.27
2.949634136	2.949634136	2151.19	1.28
