	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	56.0	0.0
0.2	0.2	111.99	0.24
0.3	0.3	167.99	0.71
0.4	0.4	223.99	1.34
0.5	0.5	279.98	2.07
0.6	0.6	335.98	2.92
0.7	0.7	391.97	3.88
0.8	0.8	447.97	4.89
0.9	0.9	503.97	5.98
1.0	1.0	559.96	7.13
1.1	1.1	1005.97	8.35
1.2	1.2	1451.97	9.64
1.3	1.3	1897.97	10.98
1.4	1.4	2343.98	12.38
1.5	1.5	2789.98	18.85
1.6	1.6	3235.99	19.85
1.7	1.7	3681.99	20.81
1.8	1.8	4127.99	21.72
1.9	1.9	4574.0	22.59
2.0	2.0	5020.0	23.42
2.1	2.1	6427.7	24.23
2.2	2.2	7835.4	25.01
2.3	2.3	9243.1	25.76
2.4	2.4	10650.8	26.5
2.5	2.5	12058.5	27.21
2.6	2.6	13466.2	27.91
2.7	2.7	14873.9	28.59
2.8	2.8	16281.6	29.25
2.9	2.9	17689.3	29.89
3.0	3.0	19097.0	30.53
3.071329011	3.071329011	20679.72	30.97
