	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	38.19	0.0
0.2	0.2	76.39	0.03
0.3	0.3	114.58	0.09
0.4	0.4	152.78	0.16
0.5	0.5	190.97	0.25
0.6	0.6	229.17	0.46
0.7	0.7	267.36	0.52
0.8	0.8	305.56	0.58
0.9	0.9	343.75	0.63
1.0	1.0	381.94	0.68
1.1	1.1	595.65	0.72
1.2	1.2	809.36	0.76
1.3	1.3	1023.06	0.8
1.4	1.4	1236.77	0.84
1.5	1.5	1450.47	0.87
1.6	1.6	1664.18	0.91
1.7	1.7	1877.88	0.94
1.8	1.8	2091.59	0.97
1.9	1.9	2305.29	1.0
2.0	2.0	2519.0	1.03
2.1	2.1	2936.1	1.06
2.2	2.2	3353.2	1.09
2.3	2.3	3770.3	1.12
2.4	2.4	4187.4	1.15
2.5	2.5	4604.5	1.17
2.6	2.6	5021.6	1.2
2.7	2.7	5438.7	1.22
2.8	2.8	5855.8	1.25
2.9	2.9	6272.9	1.27
3.0	3.0	6690.0	1.3
3.1	3.1	7351.5	1.32
3.2	3.2	8013.0	1.34
3.3	3.3	8674.5	1.36
3.4	3.4	9336.0	1.39
3.5	3.5	9997.5	1.41
3.6	3.6	10659.0	1.43
3.7	3.7	11320.5	1.45
3.8	3.8	11982.0	1.47
3.9	3.9	12643.5	1.49
4.0	4.0	13305.0	1.51
4.1	4.1	14241.6	1.53
4.2	4.2	15178.2	1.55
4.3	4.3	16114.8	1.57
4.4	4.4	17051.4	1.59
4.5	4.5	17988.0	1.61
4.6	4.6	18924.6	1.63
4.7	4.7	19861.2	1.65
4.8	4.8	20797.8	1.67
4.9	4.9	21734.4	1.68
5.0	5.0	22671.0	1.7
5.1	5.1	22791.93	1.72
5.112669017	5.112669017	23880.32	1.72
