	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	171.54	0.0
0.2	0.2	343.08	0.24
0.3	0.3	514.62	0.71
0.4	0.4	686.17	1.34
0.5	0.5	857.71	2.07
0.6	0.6	1029.25	2.92
0.7	0.7	1200.79	3.88
0.8	0.8	1372.33	4.89
0.9	0.9	1543.87	5.98
1.0	1.0	1715.41	7.13
1.1	1.1	2597.77	8.35
1.2	1.2	3480.13	9.64
1.3	1.3	4362.49	10.98
1.4	1.4	5244.85	12.38
1.5	1.5	6127.21	13.84
1.6	1.6	7009.57	15.35
1.7	1.7	7891.92	16.91
1.8	1.8	8774.28	18.52
1.9	1.9	9656.64	20.18
2.0	2.0	10539.0	30.31
2.1	2.1	13220.8	31.52
2.2	2.2	15902.6	32.69
2.3	2.3	18584.4	33.81
2.4	2.4	21266.2	34.9
2.5	2.5	23948.0	35.95
2.6	2.6	26629.8	36.97
2.7	2.7	29311.6	37.96
2.8	2.8	31993.4	38.92
2.9	2.9	34675.2	39.87
3.0	3.0	37357.0	40.78
3.1	3.1	44718.7	41.68
3.2	3.2	52080.4	42.56
3.3	3.3	59442.1	43.42
3.4	3.4	66803.8	44.26
3.5	3.5	74165.5	45.09
3.6	3.6	81527.2	45.9
3.7	3.7	88888.9	46.7
3.8	3.8	96250.6	47.49
3.9	3.9	103612.3	48.26
4.0	4.0	110974.0	49.02
4.1	4.1	112170.14	49.76
4.115462789	4.115462789	122935.42	49.88
