	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.86	0.0
0.2	0.2	5.72	0.02
0.3	0.3	8.58	0.06
0.4	0.4	11.44	0.15
0.5	0.5	14.3	0.19
0.6	0.6	17.16	0.22
0.7	0.7	20.02	0.25
0.8	0.8	22.88	0.27
0.9	0.9	25.74	0.29
1.0	1.0	28.6	0.31
1.1	1.1	47.94	0.33
1.2	1.2	67.28	0.35
1.3	1.3	86.62	0.36
1.4	1.4	105.96	0.38
1.5	1.5	125.3	0.4
1.6	1.6	144.64	0.41
1.7	1.7	163.98	0.43
1.8	1.8	183.32	0.44
1.9	1.9	202.66	0.45
2.0	2.0	222.0	0.47
2.1	2.1	275.0	0.48
2.2	2.2	328.0	0.49
2.3	2.3	381.0	0.5
2.4	2.4	434.0	0.51
2.5	2.5	487.0	0.53
2.6	2.6	540.0	0.54
2.7	2.7	593.0	0.55
2.8	2.8	646.0	0.56
2.9	2.9	699.0	0.57
3.0	3.0	752.0	0.58
3.1	3.1	850.5	0.59
3.2	3.2	949.0	0.6
3.3	3.3	1047.5	0.61
3.4	3.4	1146.0	0.62
3.5	3.5	1244.5	0.63
3.6	3.6	1343.0	0.64
3.7	3.7	1441.5	0.65
3.8	3.8	1540.0	0.66
3.9	3.9	1638.5	0.67
4.0	4.0	1737.0	0.68
4.1	4.1	1893.4	0.69
4.2	4.2	2049.8	0.69
4.3	4.3	2206.2	0.7
4.4	4.4	2362.6	0.71
4.5	4.5	2519.0	0.72
4.6	4.6	2675.4	0.73
4.7	4.7	2831.8	0.74
4.8	4.8	2988.2	0.74
4.9	4.9	3144.6	0.75
5.0	5.0	3301.0	0.76
5.092747592	5.092747592	3478.03	0.77
