	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	8.0	0.0
0.2	0.2	16.0	0.04
0.3	0.3	24.0	0.11
0.4	0.4	32.0	0.22
0.5	0.5	40.0	0.33
0.6	0.6	48.0	0.47
0.7	0.7	56.0	0.87
0.8	0.8	64.0	0.98
0.9	0.9	72.0	1.07
1.0	1.0	80.0	1.16
1.1	1.1	111.2	1.24
1.2	1.2	142.4	1.31
1.3	1.3	173.6	1.39
1.4	1.4	204.8	1.45
1.5	1.5	236.0	1.52
1.6	1.6	267.2	1.58
1.7	1.7	298.4	1.64
1.8	1.8	329.6	1.7
1.9	1.9	360.8	1.76
2.0	2.0	392.0	1.81
2.1	2.1	468.4	1.86
2.2	2.2	544.8	1.91
2.3	2.3	621.2	1.96
2.4	2.4	697.6	2.01
2.5	2.5	774.0	2.06
2.6	2.6	850.4	2.11
2.7	2.7	926.8	2.15
2.8	2.8	1003.2	2.2
2.9	2.9	1079.6	2.24
3.0	3.0	1156.0	2.28
3.1	3.1	1294.8	2.32
3.2	3.2	1433.6	2.36
3.3	3.3	1572.4	2.41
3.4	3.4	1711.2	2.44
3.5	3.5	1850.0	2.48
3.6	3.6	1988.8	2.52
3.7	3.7	2127.6	2.56
3.8	3.8	2266.4	2.6
3.9	3.9	2405.2	2.63
4.0	4.0	2544.0	2.67
4.1	4.1	2757.5	2.71
4.2	4.2	2971.0	2.74
4.3	4.3	3184.5	2.78
4.4	4.4	3398.0	2.81
4.5	4.5	3611.5	2.85
4.6	4.6	3825.0	2.88
4.7	4.7	4038.5	2.91
4.8	4.8	4252.0	2.95
4.9	4.9	4465.5	2.98
5.0	5.0	4679.0	3.01
5.1	5.1	4705.49	3.04
5.105830389	5.105830389	4943.86	3.04
