	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.18	0.0
0.2	0.2	0.36	0.02
0.3	0.3	0.54	0.06
0.4	0.4	0.72	0.15
0.5	0.5	0.9	0.19
0.6	0.6	1.08	0.22
0.7	0.7	1.26	0.25
0.8	0.8	1.44	0.27
0.9	0.9	1.62	0.29
1.0	1.0	1.8	0.31
1.1	1.1	4.12	0.33
1.2	1.2	6.44	0.35
1.3	1.3	8.76	0.36
1.4	1.4	11.08	0.38
1.5	1.5	13.4	0.4
1.6	1.6	15.72	0.41
1.7	1.7	18.04	0.43
1.8	1.8	20.36	0.44
1.9	1.9	22.68	0.45
2.0	2.0	25.0	0.47
2.1	2.1	42.1	0.48
2.2	2.2	59.2	0.49
2.3	2.3	76.3	0.5
2.4	2.4	93.4	0.51
2.5	2.5	110.5	0.53
2.6	2.6	127.6	0.54
2.7	2.7	144.7	0.55
2.8	2.8	161.8	0.56
2.9	2.9	178.9	0.57
3.0	3.0	196.0	0.58
3.1	3.1	243.5	0.59
3.2	3.2	291.0	0.6
3.3	3.3	338.5	0.61
3.4	3.4	386.0	0.62
3.5	3.5	433.5	0.63
3.6	3.6	481.0	0.64
3.7	3.7	528.5	0.65
3.8	3.8	576.0	0.66
3.9	3.9	623.5	0.67
4.0	4.0	671.0	0.68
4.1	4.1	756.4	0.69
4.2	4.2	841.8	0.69
4.3	4.3	927.2	0.7
4.4	4.4	1012.6	0.71
4.5	4.5	1098.0	0.72
4.6	4.6	1183.4	0.73
4.7	4.7	1268.8	0.74
4.8	4.8	1354.2	0.74
4.9	4.9	1439.6	0.75
5.0	5.0	1525.0	0.76
5.077595774	5.077595774	1607.41	0.77
