	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	7.78	0.0
0.2	0.2	15.55	0.03
0.3	0.3	23.33	0.09
0.4	0.4	31.11	0.16
0.5	0.5	38.88	0.25
0.6	0.6	46.66	0.46
0.7	0.7	54.44	0.52
0.8	0.8	62.22	0.58
0.9	0.9	69.99	0.63
1.0	1.0	77.77	0.68
1.1	1.1	127.19	0.72
1.2	1.2	176.62	0.76
1.3	1.3	226.04	0.8
1.4	1.4	275.46	0.84
1.5	1.5	324.88	0.87
1.6	1.6	374.31	0.91
1.7	1.7	423.73	0.94
1.8	1.8	473.15	0.97
1.9	1.9	522.58	1.0
2.0	2.0	572.0	1.03
2.1	2.1	688.3	1.06
2.2	2.2	804.6	1.09
2.3	2.3	920.9	1.12
2.4	2.4	1037.2	1.15
2.5	2.5	1153.5	1.17
2.6	2.6	1269.8	1.2
2.7	2.7	1386.1	1.22
2.8	2.8	1502.4	1.25
2.9	2.9	1618.7	1.27
3.0	3.0	1735.0	1.3
3.1	3.1	1917.4	1.32
3.2	3.2	2099.8	1.34
3.3	3.3	2282.2	1.36
3.4	3.4	2464.6	1.39
3.5	3.5	2647.0	1.41
3.6	3.6	2829.4	1.43
3.7	3.7	3011.8	1.45
3.8	3.8	3194.2	1.47
3.9	3.9	3376.6	1.49
4.0	4.0	3559.0	1.51
4.1	4.1	3811.5	1.53
4.2	4.2	4064.0	1.55
4.3	4.3	4316.5	1.57
4.4	4.4	4569.0	1.59
4.5	4.5	4821.5	1.61
4.6	4.6	5074.0	1.63
4.7	4.7	5326.5	1.65
4.8	4.8	5579.0	1.67
4.9	4.9	5831.5	1.68
5.0	5.0	6084.0	1.7
5.1	5.1	6113.53	1.72
5.10389409	5.10389409	6379.34	1.72
