	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	12.75	0.0
0.2	0.2	25.49	0.02
0.3	0.3	38.24	0.06
0.4	0.4	50.98	0.15
0.5	0.5	63.73	0.19
0.6	0.6	76.47	0.22
0.7	0.7	89.22	0.25
0.8	0.8	101.97	0.27
0.9	0.9	114.71	0.29
1.0	1.0	127.46	0.31
1.1	1.1	198.91	0.33
1.2	1.2	270.37	0.35
1.3	1.3	341.82	0.36
1.4	1.4	413.27	0.38
1.5	1.5	484.73	0.4
1.6	1.6	556.18	0.41
1.7	1.7	627.64	0.43
1.8	1.8	699.09	0.44
1.9	1.9	770.55	0.45
2.0	2.0	842.0	0.47
2.1	2.1	1011.2	0.48
2.2	2.2	1180.4	0.49
2.3	2.3	1349.6	0.5
2.4	2.4	1518.8	0.51
2.5	2.5	1688.0	0.53
2.6	2.6	1857.2	0.54
2.7	2.7	2026.4	0.55
2.8	2.8	2195.6	0.56
2.9	2.9	2364.8	0.57
3.0	3.0	2534.0	0.58
3.1	3.1	2561.42	0.59
3.11672029	3.11672029	2808.17	0.59
