	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.19	0.0
0.2	0.2	8.38	0.07
0.3	0.3	12.58	0.2
0.4	0.4	16.77	0.38
0.5	0.5	20.96	0.58
0.6	0.6	25.15	0.82
0.7	0.7	29.35	1.09
0.8	0.8	33.54	1.37
0.9	0.9	37.73	1.67
1.0	1.0	41.92	2.0
1.1	1.1	63.33	2.34
1.2	1.2	84.74	3.65
1.3	1.3	106.15	3.89
1.4	1.4	127.55	4.12
1.5	1.5	148.96	4.34
1.6	1.6	170.37	4.54
1.7	1.7	191.78	4.74
1.8	1.8	213.18	4.93
1.9	1.9	234.59	5.11
2.0	2.0	256.0	5.28
2.1	2.1	320.9	5.45
2.2	2.2	385.8	5.62
2.3	2.3	450.7	5.78
2.4	2.4	515.6	5.93
2.5	2.5	580.5	6.08
2.6	2.6	645.4	6.23
2.7	2.7	710.3	6.37
2.8	2.8	775.2	6.51
2.9	2.9	840.1	6.65
3.0	3.0	905.0	6.79
3.1	3.1	1033.8	6.92
3.2	3.2	1162.6	7.05
3.3	3.3	1291.4	7.18
3.4	3.4	1420.2	7.3
3.5	3.5	1549.0	7.42
3.6	3.6	1677.8	7.55
3.7	3.7	1806.6	7.66
3.8	3.8	1935.4	7.78
3.9	3.9	2064.2	7.9
4.0	4.0	2193.0	8.01
4.1	4.1	2432.6	8.12
4.2	4.2	2672.2	8.23
4.3	4.3	2911.8	8.34
4.4	4.4	3151.4	8.45
4.5	4.5	3391.0	8.56
4.6	4.6	3630.6	8.66
4.7	4.7	3870.2	8.77
4.8	4.8	4109.8	8.87
4.9	4.9	4349.4	8.97
5.0	5.0	4589.0	9.07
5.097656795	5.097656795	4882.29	9.17
