	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	39.38	0.0
0.2	0.2	78.75	0.24
0.3	0.3	118.13	0.71
0.4	0.4	157.5	1.34
0.5	0.5	196.88	2.07
0.6	0.6	236.25	2.92
0.7	0.7	275.63	3.88
0.8	0.8	315.01	4.89
0.9	0.9	354.38	5.98
1.0	1.0	393.76	7.13
1.1	1.1	1151.98	8.35
1.2	1.2	1910.21	9.64
1.3	1.3	2668.43	10.98
1.4	1.4	3426.65	12.38
1.5	1.5	4184.88	13.84
1.6	1.6	4943.1	15.35
1.7	1.7	5701.33	16.91
1.8	1.8	6459.55	18.52
1.9	1.9	7217.78	20.18
2.0	2.0	7976.0	21.88
2.1	2.1	10271.2	23.63
2.2	2.2	12566.4	25.43
2.3	2.3	14861.6	27.26
2.4	2.4	17156.8	29.14
2.5	2.5	19452.0	42.45
2.6	2.6	21747.2	43.79
2.7	2.7	24042.4	45.09
2.8	2.8	26337.6	46.34
2.9	2.9	28632.8	47.56
3.0	3.0	30928.0	48.75
3.1	3.1	34848.1	49.91
3.2	3.2	38768.2	51.05
3.3	3.3	42688.3	52.15
3.4	3.4	46608.4	53.24
3.5	3.5	50528.5	54.3
3.6	3.6	54448.6	55.34
3.7	3.7	58368.7	56.36
3.8	3.8	62288.8	57.36
3.9	3.9	66208.9	58.34
4.0	4.0	70129.0	59.31
4.1	4.1	75373.8	60.26
4.2	4.2	80618.6	61.19
4.3	4.3	85863.4	62.12
4.4	4.4	91108.2	63.02
4.5	4.5	96353.0	63.92
4.6	4.6	101597.8	64.8
4.7	4.7	106842.6	65.67
4.8	4.8	112087.4	66.53
4.9	4.9	117332.2	67.38
5.0	5.0	122577.0	68.21
5.1	5.1	123190.53	69.04
5.105759971	5.105759971	128712.32	69.09
