	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	32.74	0.0
0.2	0.2	65.47	0.02
0.3	0.3	98.21	0.06
0.4	0.4	130.94	0.15
0.5	0.5	163.68	0.19
0.6	0.6	196.41	0.22
0.7	0.7	229.15	0.25
0.8	0.8	261.88	0.27
0.9	0.9	294.62	0.29
1.0	1.0	327.35	0.31
1.1	1.1	455.02	0.33
1.2	1.2	582.68	0.35
1.3	1.3	710.35	0.36
1.4	1.4	838.01	0.38
1.5	1.5	965.68	0.4
1.6	1.6	1093.34	0.41
1.7	1.7	1221.01	0.43
1.8	1.8	1348.67	0.44
1.9	1.9	1476.34	0.45
2.0	2.0	1604.0	0.47
2.1	2.1	1876.8	0.48
2.2	2.2	2149.6	0.49
2.3	2.3	2422.4	0.5
2.4	2.4	2695.2	0.51
2.5	2.5	2968.0	0.53
2.6	2.6	3240.8	0.54
2.7	2.7	3513.6	0.55
2.8	2.8	3786.4	0.56
2.9	2.9	4059.2	0.57
3.0	3.0	4332.0	0.58
3.1	3.1	4798.0	0.59
3.2	3.2	5264.0	0.6
3.3	3.3	5730.0	0.61
3.4	3.4	6196.0	0.62
3.5	3.5	6662.0	0.63
3.6	3.6	7128.0	0.64
3.7	3.7	7594.0	0.65
3.8	3.8	8060.0	0.66
3.9	3.9	8526.0	0.67
4.0	4.0	8992.0	0.68
4.1	4.1	9185.58	0.69
4.2	4.2	9379.17	0.69
4.3	4.3	9572.75	0.7
4.328754507	4.328754507	10927.85	0.71
