	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	24.53	0.0
0.2	0.2	49.06	0.02
0.3	0.3	73.6	0.06
0.4	0.4	98.13	0.15
0.5	0.5	122.66	0.19
0.6	0.6	147.19	0.22
0.7	0.7	171.73	0.25
0.8	0.8	196.26	0.27
0.9	0.9	220.79	0.29
1.0	1.0	245.32	0.31
1.1	1.1	330.29	0.33
1.2	1.2	415.26	0.35
1.3	1.3	500.23	0.36
1.4	1.4	585.19	0.38
1.5	1.5	670.16	0.4
1.6	1.6	755.13	0.41
1.7	1.7	840.1	0.43
1.8	1.8	925.06	0.44
1.9	1.9	1010.03	0.45
2.0	2.0	1095.0	0.47
2.1	2.1	1205.6	0.48
2.2	2.2	1316.2	0.49
2.3	2.3	1426.8	0.5
2.4	2.4	1537.4	0.51
2.5	2.5	1648.0	0.53
2.6	2.6	1758.6	0.54
2.7	2.7	1869.2	0.55
2.8	2.8	1979.8	0.56
2.9	2.9	2090.4	0.57
3.0	3.0	2201.0	0.58
3.1	3.1	2297.41	0.59
3.2	3.2	2393.83	0.6
3.3	3.3	2490.24	0.61
3.4	3.4	2586.66	0.62
3.5	3.5	2683.07	0.63
3.6	3.6	2779.49	0.64
3.7	3.7	2875.9	0.65
3.729695333	3.729695333	3165.15	0.65
