	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.05	0.0
0.2	0.2	18.11	0.09
0.3	0.3	27.16	0.28
0.4	0.4	36.21	0.54
0.5	0.5	45.26	0.83
0.6	0.6	54.32	1.17
0.7	0.7	63.37	1.55
0.8	0.8	72.42	1.96
0.9	0.9	81.48	2.39
1.0	1.0	90.53	2.85
1.1	1.1	105.38	3.34
1.2	1.2	120.22	3.86
1.3	1.3	135.07	4.39
1.4	1.4	149.92	4.95
1.5	1.5	164.76	5.54
1.6	1.6	179.61	8.59
1.7	1.7	194.46	9.02
1.8	1.8	209.31	9.44
1.9	1.9	224.15	9.83
2.0	2.0	239.0	10.21
2.1	2.1	263.4	10.58
2.2	2.2	287.8	10.93
2.3	2.3	312.2	11.28
2.4	2.4	336.6	11.61
2.5	2.5	361.0	11.93
2.6	2.6	385.4	12.24
2.7	2.7	409.8	12.55
2.8	2.8	434.2	12.85
2.9	2.9	458.6	13.14
3.0	3.0	483.0	13.42
3.1	3.1	522.4	13.7
3.2	3.2	561.8	13.97
3.3	3.3	601.2	14.24
3.4	3.4	640.6	14.51
3.5	3.5	680.0	14.76
3.6	3.6	719.4	15.02
3.7	3.7	758.8	15.27
3.8	3.8	798.2	15.51
3.9	3.9	837.6	15.75
4.0	4.0	877.0	15.99
4.1	4.1	935.0	16.23
4.2	4.2	993.0	16.46
4.3	4.3	1051.0	16.68
4.4	4.4	1109.0	16.91
4.5	4.5	1167.0	17.13
4.6	4.6	1225.0	17.35
4.7	4.7	1283.0	17.57
4.8	4.8	1341.0	17.78
4.9	4.9	1399.0	17.99
5.0	5.0	1457.0	18.2
5.085740336	5.085740336	1515.4	18.38
