	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.03	0.0
0.2	0.2	8.06	0.02
0.3	0.3	12.09	0.06
0.4	0.4	16.12	0.15
0.5	0.5	20.15	0.19
0.6	0.6	24.18	0.22
0.7	0.7	28.21	0.25
0.8	0.8	32.24	0.27
0.9	0.9	36.27	0.29
1.0	1.0	40.3	0.31
1.1	1.1	59.77	0.33
1.2	1.2	79.24	0.35
1.3	1.3	98.71	0.36
1.4	1.4	118.18	0.38
1.5	1.5	137.65	0.4
1.6	1.6	157.12	0.41
1.7	1.7	176.59	0.43
1.8	1.8	196.06	0.44
1.9	1.9	215.53	0.45
2.0	2.0	235.0	0.47
2.1	2.1	281.1	0.48
2.2	2.2	327.2	0.49
2.3	2.3	373.3	0.5
2.4	2.4	419.4	0.51
2.5	2.5	465.5	0.53
2.6	2.6	511.6	0.54
2.7	2.7	557.7	0.55
2.8	2.8	603.8	0.56
2.9	2.9	649.9	0.57
3.0	3.0	696.0	0.58
3.1	3.1	788.1	0.59
3.2	3.2	880.2	0.6
3.3	3.3	972.3	0.61
3.4	3.4	1064.4	0.62
3.5	3.5	1156.5	0.63
3.6	3.6	1248.6	0.64
3.7	3.7	1340.7	0.65
3.8	3.8	1432.8	0.66
3.9	3.9	1524.9	0.67
4.0	4.0	1617.0	0.68
4.1	4.1	1760.8	0.69
4.2	4.2	1904.6	0.69
4.3	4.3	2048.4	0.7
4.4	4.4	2192.2	0.71
4.5	4.5	2336.0	0.72
4.6	4.6	2479.8	0.73
4.7	4.7	2623.6	0.74
4.8	4.8	2767.4	0.74
4.9	4.9	2911.2	0.75
5.0	5.0	3055.0	0.76
5.099745965	5.099745965	3223.41	0.77
