	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.11	0.0
0.2	0.2	10.22	0.02
0.3	0.3	15.33	0.06
0.4	0.4	20.44	0.15
0.5	0.5	25.55	0.19
0.6	0.6	30.66	0.22
0.7	0.7	35.77	0.25
0.8	0.8	40.88	0.27
0.9	0.9	45.99	0.29
1.0	1.0	51.1	0.31
1.1	1.1	71.09	0.33
1.2	1.2	91.08	0.35
1.3	1.3	111.07	0.36
1.4	1.4	131.06	0.38
1.5	1.5	151.05	0.4
1.6	1.6	171.04	0.41
1.7	1.7	191.03	0.43
1.8	1.8	211.02	0.44
1.9	1.9	231.01	0.45
2.0	2.0	251.0	0.47
2.1	2.1	292.7	0.48
2.2	2.2	334.4	0.49
2.3	2.3	376.1	0.5
2.4	2.4	417.8	0.51
2.5	2.5	459.5	0.53
2.6	2.6	501.2	0.54
2.7	2.7	542.9	0.55
2.8	2.8	584.6	0.56
2.9	2.9	626.3	0.57
3.0	3.0	668.0	0.58
3.1	3.1	737.2	0.59
3.2	3.2	806.4	0.6
3.3	3.3	875.6	0.61
3.4	3.4	944.8	0.62
3.5	3.5	1014.0	0.63
3.6	3.6	1083.2	0.64
3.7	3.7	1152.4	0.65
3.8	3.8	1221.6	0.66
3.9	3.9	1290.8	0.67
4.0	4.0	1360.0	0.68
4.1	4.1	1478.9	0.69
4.2	4.2	1597.8	0.69
4.3	4.3	1716.7	0.7
4.4	4.4	1835.6	0.71
4.5	4.5	1954.5	0.72
4.6	4.6	2073.4	0.73
4.7	4.7	2192.3	0.74
4.8	4.8	2311.2	0.74
4.9	4.9	2430.1	0.75
5.0	5.0	2549.0	0.76
5.095915484	5.095915484	2691.38	0.77
