	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	35.34	0.0
0.2	0.2	70.69	0.14
0.3	0.3	106.03	0.43
0.4	0.4	141.37	0.81
0.5	0.5	176.72	1.24
0.6	0.6	212.06	1.75
0.7	0.7	247.41	3.26
0.8	0.8	282.75	3.66
0.9	0.9	318.09	4.02
1.0	1.0	353.44	4.34
1.1	1.1	562.89	4.65
1.2	1.2	772.35	4.93
1.3	1.3	981.81	5.2
1.4	1.4	1191.26	5.45
1.5	1.5	1400.72	5.7
1.6	1.6	1610.17	5.93
1.7	1.7	1819.63	6.16
1.8	1.8	2029.09	6.37
1.9	1.9	2238.54	6.58
2.0	2.0	2448.0	6.79
2.1	2.1	2496.8	6.98
2.105144957	2.105144957	2936.04	6.99
