	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	37.67	0.0
0.2	0.2	75.33	0.05
0.3	0.3	113.0	0.14
0.4	0.4	150.66	0.27
0.5	0.5	188.33	0.41
0.6	0.6	226.0	0.58
0.7	0.7	263.66	0.78
0.8	0.8	301.33	0.98
0.9	0.9	338.99	1.59
1.0	1.0	376.66	1.74
1.1	1.1	526.49	1.87
1.2	1.2	676.33	1.99
1.3	1.3	826.16	2.11
1.4	1.4	976.0	2.22
1.5	1.5	1125.83	2.32
1.6	1.6	1275.66	2.42
1.7	1.7	1425.5	2.52
1.8	1.8	1575.33	2.61
1.9	1.9	1725.17	2.7
2.0	2.0	1875.0	2.78
2.1	2.1	2138.6	2.87
2.2	2.2	2402.2	2.95
2.3	2.3	2665.8	3.03
2.4	2.4	2929.4	3.11
2.5	2.5	3193.0	3.18
2.6	2.6	3456.6	3.25
2.7	2.7	3720.2	3.33
2.8	2.8	3983.8	3.4
2.9	2.9	4247.4	3.46
3.0	3.0	4511.0	3.53
3.1	3.1	4915.5	3.6
3.2	3.2	5320.0	3.66
3.3	3.3	5724.5	3.73
3.4	3.4	6129.0	3.79
3.5	3.5	6533.5	3.85
3.6	3.6	6938.0	3.91
3.7	3.7	7342.5	3.97
3.8	3.8	7747.0	4.03
3.9	3.9	8151.5	4.09
4.0	4.0	8556.0	4.15
4.1	4.1	9188.7	4.2
4.2	4.2	9821.4	4.26
4.3	4.3	10454.1	4.31
4.4	4.4	11086.8	4.37
4.5	4.5	11719.5	4.42
4.6	4.6	12352.2	4.47
4.7	4.7	12984.9	4.53
4.8	4.8	13617.6	4.58
4.9	4.9	14250.3	4.63
5.0	5.0	14883.0	4.68
5.097060275	5.097060275	15575.86	4.73
