	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	69.17	0.0
0.2	0.2	138.33	0.24
0.3	0.3	207.5	0.71
0.4	0.4	276.67	1.34
0.5	0.5	345.83	2.07
0.6	0.6	415.0	2.92
0.7	0.7	484.17	3.88
0.8	0.8	553.33	4.89
0.9	0.9	622.5	5.98
1.0	1.0	691.67	7.13
1.1	1.1	1255.6	8.35
1.2	1.2	1819.53	9.64
1.3	1.3	2383.47	10.98
1.4	1.4	2947.4	12.38
1.5	1.5	3511.33	13.84
1.6	1.6	4075.27	15.35
1.7	1.7	4639.2	16.91
1.8	1.8	5203.13	18.52
1.9	1.9	5767.07	20.18
2.0	2.0	6331.0	21.88
2.1	2.1	8360.9	23.63
2.2	2.2	10390.8	25.43
2.3	2.3	12420.7	27.26
2.4	2.4	14450.6	29.14
2.5	2.5	16480.5	42.45
2.6	2.6	18510.4	43.79
2.7	2.7	20540.3	45.09
2.8	2.8	22570.2	46.34
2.9	2.9	24600.1	47.56
3.0	3.0	26630.0	48.75
3.1	3.1	30556.0	49.91
3.2	3.2	34482.0	51.05
3.3	3.3	38408.0	52.15
3.4	3.4	42334.0	53.24
3.5	3.5	46260.0	54.3
3.6	3.6	50186.0	55.34
3.7	3.7	54112.0	56.36
3.8	3.8	58038.0	57.36
3.9	3.9	61964.0	58.34
4.0	4.0	65890.0	59.31
4.1	4.1	71877.3	60.26
4.2	4.2	77864.6	61.19
4.3	4.3	83851.9	62.12
4.4	4.4	89839.2	63.02
4.5	4.5	95826.5	63.92
4.6	4.6	101813.8	64.8
4.7	4.7	107801.1	65.67
4.8	4.8	113788.4	66.53
4.9	4.9	119775.7	67.38
5.0	5.0	125763.0	68.21
5.097565602	5.097565602	132909.12	69.02
