	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.14	0.0
0.2	0.2	22.28	0.02
0.3	0.3	33.42	0.06
0.4	0.4	44.56	0.15
0.5	0.5	55.71	0.19
0.6	0.6	66.85	0.22
0.7	0.7	77.99	0.25
0.8	0.8	89.13	0.27
0.9	0.9	100.27	0.29
1.0	1.0	111.41	0.31
1.1	1.1	168.87	0.33
1.2	1.2	226.33	0.35
1.3	1.3	283.79	0.36
1.4	1.4	341.25	0.38
1.5	1.5	398.71	0.4
1.6	1.6	456.16	0.41
1.7	1.7	513.62	0.43
1.8	1.8	571.08	0.44
1.9	1.9	628.54	0.45
2.0	2.0	686.0	0.47
2.1	2.1	829.4	0.48
2.2	2.2	972.8	0.49
2.3	2.3	1116.2	0.5
2.4	2.4	1259.6	0.51
2.5	2.5	1403.0	0.53
2.6	2.6	1546.4	0.54
2.7	2.7	1689.8	0.55
2.8	2.8	1833.2	0.56
2.9	2.9	1976.6	0.57
3.0	3.0	2120.0	0.58
3.1	3.1	2421.9	0.59
3.2	3.2	2723.8	0.6
3.3	3.3	3025.7	0.61
3.4	3.4	3327.6	0.62
3.5	3.5	3629.5	0.63
3.6	3.6	3931.4	0.64
3.7	3.7	4233.3	0.65
3.8	3.8	4535.2	0.66
3.9	3.9	4837.1	0.67
4.0	4.0	5139.0	0.68
4.1	4.1	5566.4	0.69
4.2	4.2	5993.8	0.69
4.3	4.3	6421.2	0.7
4.4	4.4	6848.6	0.71
4.5	4.5	7276.0	0.72
4.6	4.6	7703.4	0.73
4.7	4.7	8130.8	0.74
4.8	4.8	8558.2	0.74
4.9	4.9	8985.6	0.75
5.0	5.0	9413.0	0.76
5.086563408	5.086563408	9838.13	0.77
