	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.52	0.0
0.2	0.2	19.05	0.02
0.3	0.3	28.57	0.06
0.4	0.4	38.1	0.15
0.5	0.5	47.62	0.19
0.6	0.6	57.15	0.22
0.7	0.7	66.67	0.25
0.8	0.8	76.2	0.27
0.9	0.9	85.72	0.29
1.0	1.0	95.25	0.31
1.1	1.1	122.92	0.33
1.2	1.2	150.6	0.35
1.3	1.3	178.27	0.36
1.4	1.4	205.95	0.38
1.5	1.5	233.62	0.4
1.6	1.6	261.3	0.41
1.7	1.7	288.97	0.43
1.8	1.8	316.65	0.44
1.9	1.9	344.32	0.45
2.0	2.0	372.0	0.47
2.1	2.1	436.4	0.48
2.2	2.2	500.8	0.49
2.3	2.3	565.2	0.5
2.4	2.4	629.6	0.51
2.5	2.5	694.0	0.53
2.6	2.6	758.4	0.54
2.7	2.7	822.8	0.55
2.8	2.8	887.2	0.56
2.9	2.9	951.6	0.57
3.0	3.0	1016.0	0.58
3.1	3.1	1119.0	0.59
3.2	3.2	1222.0	0.6
3.3	3.3	1325.0	0.61
3.4	3.4	1428.0	0.62
3.5	3.5	1531.0	0.63
3.6	3.6	1634.0	0.64
3.7	3.7	1737.0	0.65
3.8	3.8	1840.0	0.66
3.9	3.9	1943.0	0.67
4.0	4.0	2046.0	0.68
4.1	4.1	2184.4	0.69
4.2	4.2	2322.8	0.69
4.3	4.3	2461.2	0.7
4.4	4.4	2599.6	0.71
4.5	4.5	2738.0	0.72
4.6	4.6	2876.4	0.73
4.7	4.7	3014.8	0.74
4.8	4.8	3153.2	0.74
4.9	4.9	3291.6	0.75
5.0	5.0	3430.0	0.76
5.1	5.1	3449.17	0.77
5.125490137	5.125490137	3621.71	0.77
