	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.62	0.0
0.2	0.2	3.23	0.03
0.3	0.3	4.85	0.09
0.4	0.4	6.47	0.16
0.5	0.5	8.08	0.25
0.6	0.6	9.7	0.46
0.7	0.7	11.32	0.52
0.8	0.8	12.93	0.58
0.9	0.9	14.55	0.63
1.0	1.0	16.17	0.68
1.1	1.1	31.15	0.72
1.2	1.2	46.13	0.76
1.3	1.3	61.12	0.8
1.4	1.4	76.1	0.84
1.5	1.5	91.08	0.87
1.6	1.6	106.07	0.91
1.7	1.7	121.05	0.94
1.8	1.8	136.03	0.97
1.9	1.9	151.02	1.0
2.0	2.0	166.0	1.03
2.1	2.1	210.1	1.06
2.2	2.2	254.2	1.09
2.3	2.3	298.3	1.12
2.4	2.4	342.4	1.15
2.5	2.5	386.5	1.17
2.6	2.6	430.6	1.2
2.7	2.7	474.7	1.22
2.8	2.8	518.8	1.25
2.9	2.9	562.9	1.27
3.0	3.0	607.0	1.3
3.1	3.1	700.1	1.32
3.2	3.2	793.2	1.34
3.3	3.3	886.3	1.36
3.4	3.4	979.4	1.39
3.5	3.5	1072.5	1.41
3.6	3.6	1165.6	1.43
3.7	3.7	1258.7	1.45
3.8	3.8	1351.8	1.47
3.9	3.9	1444.9	1.49
4.0	4.0	1538.0	1.51
4.1	4.1	1716.7	1.53
4.2	4.2	1895.4	1.55
4.3	4.3	2074.1	1.57
4.4	4.4	2252.8	1.59
4.5	4.5	2431.5	1.61
4.6	4.6	2610.2	1.63
4.7	4.7	2788.9	1.65
4.8	4.8	2967.6	1.67
4.9	4.9	3146.3	1.68
5.0	5.0	3325.0	1.7
5.082579925	5.082579925	3508.2	1.72
