	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.78	0.0
0.2	0.2	3.56	0.02
0.3	0.3	5.34	0.06
0.4	0.4	7.11	0.15
0.5	0.5	8.89	0.19
0.6	0.6	10.67	0.22
0.7	0.7	12.45	0.25
0.8	0.8	14.23	0.27
0.9	0.9	16.01	0.29
1.0	1.0	17.78	0.31
1.1	1.1	30.41	0.33
1.2	1.2	43.03	0.35
1.3	1.3	55.65	0.36
1.4	1.4	68.27	0.38
1.5	1.5	80.89	0.4
1.6	1.6	93.51	0.41
1.7	1.7	106.14	0.43
1.8	1.8	118.76	0.44
1.9	1.9	131.38	0.45
2.0	2.0	144.0	0.47
2.1	2.1	180.5	0.48
2.2	2.2	217.0	0.49
2.3	2.3	253.5	0.5
2.4	2.4	290.0	0.51
2.5	2.5	326.5	0.53
2.6	2.6	363.0	0.54
2.7	2.7	399.5	0.55
2.8	2.8	436.0	0.56
2.9	2.9	472.5	0.57
3.0	3.0	509.0	0.58
3.1	3.1	587.3	0.59
3.2	3.2	665.6	0.6
3.3	3.3	743.9	0.61
3.4	3.4	822.2	0.62
3.5	3.5	900.5	0.63
3.6	3.6	978.8	0.64
3.7	3.7	1057.1	0.65
3.8	3.8	1135.4	0.66
3.9	3.9	1213.7	0.67
4.0	4.0	1292.0	0.68
4.1	4.1	1466.2	0.69
4.2	4.2	1640.4	0.69
4.3	4.3	1814.6	0.7
4.4	4.4	1988.8	0.71
4.5	4.5	2163.0	0.72
4.6	4.6	2337.2	0.73
4.7	4.7	2511.4	0.74
4.8	4.8	2685.6	0.74
4.9	4.9	2859.8	0.75
5.0	5.0	3034.0	0.76
5.099540977	5.099540977	3309.5	0.77
