	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.19	0.0
0.2	0.2	2.38	0.02
0.3	0.3	3.57	0.06
0.4	0.4	4.75	0.15
0.5	0.5	5.94	0.19
0.6	0.6	7.13	0.22
0.7	0.7	8.32	0.25
0.8	0.8	9.51	0.27
0.9	0.9	10.7	0.29
1.0	1.0	11.89	0.31
1.1	1.1	28.5	0.33
1.2	1.2	45.11	0.35
1.3	1.3	61.72	0.36
1.4	1.4	78.33	0.38
1.5	1.5	94.94	0.4
1.6	1.6	111.55	0.41
1.7	1.7	128.17	0.43
1.8	1.8	144.78	0.44
1.9	1.9	161.39	0.45
2.0	2.0	178.0	0.47
2.1	2.1	216.12	0.48
2.2	2.2	254.24	0.49
2.3	2.3	292.36	0.5
2.4	2.4	330.49	0.51
2.5	2.5	368.61	0.53
2.6	2.6	406.73	0.54
2.7	2.7	444.85	0.55
2.728691037	2.728691037	559.21	0.55
