	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.58	0.0
0.2	0.2	7.16	0.04
0.3	0.3	10.74	0.11
0.4	0.4	14.33	0.22
0.5	0.5	17.91	0.33
0.6	0.6	21.49	0.47
0.7	0.7	25.07	0.87
0.8	0.8	28.65	0.98
0.9	0.9	32.23	1.07
1.0	1.0	35.81	1.16
1.1	1.1	56.63	1.24
1.2	1.2	77.45	1.31
1.3	1.3	98.27	1.39
1.4	1.4	119.09	1.45
1.5	1.5	139.91	1.52
1.6	1.6	160.73	1.58
1.7	1.7	181.54	1.64
1.8	1.8	202.36	1.7
1.9	1.9	223.18	1.76
2.0	2.0	244.0	1.81
2.1	2.1	252.62	1.86
2.2	2.2	261.23	1.91
2.262725023	2.262725023	330.15	1.94
