	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	16.64	0.0
0.2	0.2	33.29	0.11
0.3	0.3	49.93	0.34
0.4	0.4	66.58	0.65
0.5	0.5	83.22	0.99
0.6	0.6	99.87	1.4
0.7	0.7	116.51	1.86
0.8	0.8	133.16	2.35
0.9	0.9	149.8	2.87
1.0	1.0	166.45	3.42
1.1	1.1	255.8	4.01
1.2	1.2	345.16	4.63
1.3	1.3	434.51	5.27
1.4	1.4	523.87	5.94
1.5	1.5	613.22	6.64
1.6	1.6	702.58	10.3
1.7	1.7	791.93	10.83
1.8	1.8	881.29	11.33
1.9	1.9	970.64	11.8
2.0	2.0	1060.0	12.26
2.1	2.1	1253.3	12.7
2.2	2.2	1446.6	13.12
2.3	2.3	1639.9	13.53
2.4	2.4	1833.2	13.93
2.5	2.5	2026.5	14.32
2.6	2.6	2219.8	14.69
2.7	2.7	2413.1	15.06
2.8	2.8	2606.4	15.42
2.9	2.9	2799.7	15.77
3.0	3.0	2993.0	16.11
3.1	3.1	3060.7	16.44
3.2	3.2	3128.39	16.77
3.284021642	3.284021642	3669.97	17.04
