	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	100.15	0.0
0.2	0.2	200.3	0.02
0.3	0.3	300.45	0.06
0.4	0.4	400.6	0.15
0.5	0.5	500.75	0.19
0.6	0.6	600.9	0.22
0.7	0.7	701.05	0.25
0.8	0.8	801.2	0.27
0.9	0.9	901.35	0.29
1.0	1.0	1001.5	0.31
1.1	1.1	1212.85	0.33
1.2	1.2	1424.2	0.35
1.3	1.3	1635.55	0.36
1.4	1.4	1846.9	0.38
1.5	1.5	2058.25	0.4
1.6	1.6	2269.6	0.41
1.7	1.7	2480.95	0.43
1.8	1.8	2692.3	0.44
1.9	1.9	2903.65	0.45
2.0	2.0	3115.0	0.47
2.1	2.1	3413.2	0.48
2.2	2.2	3711.4	0.49
2.3	2.3	4009.6	0.5
2.4	2.4	4307.8	0.51
2.5	2.5	4606.0	0.53
2.6	2.6	4904.2	0.54
2.7	2.7	5202.4	0.55
2.8	2.8	5500.6	0.56
2.9	2.9	5798.8	0.57
3.0	3.0	6097.0	0.58
3.1	3.1	6488.6	0.59
3.2	3.2	6880.2	0.6
3.3	3.3	7271.8	0.61
3.4	3.4	7663.4	0.62
3.5	3.5	8055.0	0.63
3.6	3.6	8446.6	0.64
3.7	3.7	8838.2	0.65
3.8	3.8	9229.8	0.66
3.9	3.9	9621.4	0.67
4.0	4.0	10013.0	0.68
4.1	4.1	10508.9	0.69
4.2	4.2	11004.8	0.69
4.3	4.3	11500.7	0.7
4.4	4.4	11996.6	0.71
4.5	4.5	12492.5	0.72
4.6	4.6	12988.4	0.73
4.7	4.7	13484.3	0.74
4.8	4.8	13980.2	0.74
4.9	4.9	14476.1	0.75
5.0	5.0	14972.0	0.76
5.1	5.1	15037.98	0.77
5.11914372	5.11914372	15631.8	0.77
