	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.42	0.0
0.2	0.2	4.85	0.02
0.3	0.3	7.27	0.06
0.4	0.4	9.7	0.15
0.5	0.5	12.12	0.19
0.6	0.6	14.54	0.22
0.7	0.7	16.97	0.25
0.8	0.8	19.39	0.27
0.9	0.9	21.82	0.29
1.0	1.0	24.24	0.31
1.1	1.1	41.22	0.33
1.2	1.2	58.19	0.35
1.3	1.3	75.17	0.36
1.4	1.4	92.14	0.38
1.5	1.5	109.12	0.4
1.6	1.6	126.1	0.41
1.7	1.7	143.07	0.43
1.8	1.8	160.05	0.44
1.9	1.9	177.02	0.45
2.0	2.0	194.0	0.47
2.1	2.1	233.2	0.48
2.2	2.2	272.4	0.49
2.3	2.3	311.6	0.5
2.4	2.4	350.8	0.51
2.5	2.5	390.0	0.53
2.6	2.6	429.2	0.54
2.7	2.7	468.4	0.55
2.8	2.8	507.6	0.56
2.9	2.9	546.8	0.57
3.0	3.0	586.0	0.58
3.1	3.1	677.3	0.59
3.2	3.2	768.6	0.6
3.3	3.3	859.9	0.61
3.4	3.4	951.2	0.62
3.5	3.5	1042.5	0.63
3.6	3.6	1133.8	0.64
3.7	3.7	1225.1	0.65
3.8	3.8	1316.4	0.66
3.9	3.9	1407.7	0.67
4.0	4.0	1499.0	0.68
4.1	4.1	1679.5	0.69
4.2	4.2	1860.0	0.69
4.3	4.3	2040.5	0.7
4.4	4.4	2221.0	0.71
4.5	4.5	2401.5	0.72
4.6	4.6	2582.0	0.73
4.7	4.7	2762.5	0.74
4.8	4.8	2943.0	0.74
4.9	4.9	3123.5	0.75
5.0	5.0	3304.0	0.76
5.1	5.1	3329.21	0.77
5.115265134	5.115265134	3556.13	0.77
