	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	18.79	0.0
0.2	0.2	37.58	0.08
0.3	0.3	56.37	0.23
0.4	0.4	75.16	0.43
0.5	0.5	93.95	0.66
0.6	0.6	112.74	0.94
0.7	0.7	131.53	1.24
0.8	0.8	150.32	1.57
0.9	0.9	169.11	1.91
1.0	1.0	187.9	2.28
1.1	1.1	300.81	2.67
1.2	1.2	413.72	3.08
1.3	1.3	526.63	4.91
1.4	1.4	639.54	5.23
1.5	1.5	752.45	5.52
1.6	1.6	865.36	5.79
1.7	1.7	978.27	6.06
1.8	1.8	1091.18	6.31
1.9	1.9	1204.09	6.55
2.0	2.0	1317.0	6.78
2.1	2.1	1559.0	7.01
2.2	2.2	1801.0	7.23
2.3	2.3	2043.0	7.44
2.4	2.4	2285.0	7.64
2.5	2.5	2527.0	7.84
2.6	2.6	2769.0	8.04
2.7	2.7	3011.0	8.23
2.8	2.8	3253.0	8.41
2.9	2.9	3495.0	8.6
3.0	3.0	3737.0	8.77
3.1	3.1	4134.8	8.95
3.2	3.2	4532.6	9.12
3.3	3.3	4930.4	9.29
3.4	3.4	5328.2	9.45
3.5	3.5	5726.0	9.62
3.6	3.6	6123.8	9.77
3.7	3.7	6521.6	9.93
3.8	3.8	6919.4	10.09
3.9	3.9	7317.2	10.24
4.0	4.0	7715.0	10.39
4.1	4.1	8330.3	10.54
4.2	4.2	8945.6	10.68
4.3	4.3	9560.9	10.82
4.4	4.4	10176.2	10.97
4.5	4.5	10791.5	11.11
4.6	4.6	11406.8	11.24
4.7	4.7	12022.1	11.38
4.8	4.8	12637.4	11.52
4.9	4.9	13252.7	11.65
5.0	5.0	13868.0	11.78
5.1	5.1	13949.61	11.91
5.10795959	5.10795959	14684.11	11.92
