	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.23	0.0
0.2	0.2	12.46	0.06
0.3	0.3	18.7	0.17
0.4	0.4	24.93	0.32
0.5	0.5	31.16	0.5
0.6	0.6	37.39	0.7
0.7	0.7	43.63	0.93
0.8	0.8	49.86	1.17
0.9	0.9	56.09	1.43
1.0	1.0	62.32	2.39
1.1	1.1	86.19	2.59
1.2	1.2	110.06	2.78
1.3	1.3	133.93	2.95
1.4	1.4	157.79	3.11
1.5	1.5	181.66	3.27
1.6	1.6	205.53	3.41
1.7	1.7	229.4	3.55
1.8	1.8	253.26	3.69
1.9	1.9	277.13	3.82
2.0	2.0	301.0	3.95
2.1	2.1	355.3	4.07
2.2	2.2	409.6	4.19
2.3	2.3	463.9	4.3
2.4	2.4	518.2	4.42
2.5	2.5	572.5	4.52
2.6	2.6	626.8	4.63
2.7	2.7	681.1	4.74
2.8	2.8	735.4	4.84
2.9	2.9	789.7	4.94
3.0	3.0	844.0	5.04
3.1	3.1	945.2	5.13
3.2	3.2	1046.4	5.23
3.3	3.3	1147.6	5.32
3.4	3.4	1248.8	5.41
3.5	3.5	1350.0	5.5
3.6	3.6	1451.2	5.59
3.7	3.7	1552.4	5.67
3.8	3.8	1653.6	5.76
3.9	3.9	1754.8	5.84
4.0	4.0	1856.0	5.93
4.1	4.1	2051.6	6.01
4.2	4.2	2247.2	6.09
4.3	4.3	2442.8	6.17
4.4	4.4	2638.4	6.25
4.5	4.5	2834.0	6.33
4.6	4.6	3029.6	6.4
4.7	4.7	3225.2	6.48
4.8	4.8	3420.8	6.55
4.9	4.9	3616.4	6.63
5.0	5.0	3812.0	6.7
5.1	5.1	3837.43	6.77
5.100096012	5.100096012	4066.27	6.77
