	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.86	0.0
0.2	0.2	1.72	0.02
0.3	0.3	2.58	0.06
0.4	0.4	3.44	0.15
0.5	0.5	4.3	0.19
0.6	0.6	5.15	0.22
0.7	0.7	6.01	0.25
0.8	0.8	6.87	0.27
0.9	0.9	7.73	0.29
1.0	1.0	8.59	0.31
1.1	1.1	12.93	0.33
1.2	1.2	17.27	0.35
1.3	1.3	21.61	0.36
1.4	1.4	25.95	0.38
1.5	1.5	30.3	0.4
1.6	1.6	34.64	0.41
1.7	1.7	38.98	0.43
1.8	1.8	43.32	0.44
1.9	1.9	47.66	0.45
2.0	2.0	52.0	0.47
2.1	2.1	68.3	0.48
2.2	2.2	84.6	0.49
2.3	2.3	100.9	0.5
2.4	2.4	117.2	0.51
2.5	2.5	133.5	0.53
2.6	2.6	149.8	0.54
2.7	2.7	166.1	0.55
2.8	2.8	182.4	0.56
2.9	2.9	198.7	0.57
3.0	3.0	215.0	0.58
3.1	3.1	246.5	0.59
3.2	3.2	278.0	0.6
3.3	3.3	309.5	0.61
3.4	3.4	341.0	0.62
3.5	3.5	372.5	0.63
3.6	3.6	404.0	0.64
3.7	3.7	435.5	0.65
3.8	3.8	467.0	0.66
3.9	3.9	498.5	0.67
4.0	4.0	530.0	0.68
4.1	4.1	580.4	0.69
4.2	4.2	630.8	0.69
4.3	4.3	681.2	0.7
4.4	4.4	731.6	0.71
4.5	4.5	782.0	0.72
4.6	4.6	832.4	0.73
4.7	4.7	882.8	0.74
4.8	4.8	933.2	0.74
4.9	4.9	983.6	0.75
5.0	5.0	1034.0	0.76
5.082410463	5.082410463	1083.18	0.77
