	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.37	0.0
0.2	0.2	10.73	0.08
0.3	0.3	16.1	0.23
0.4	0.4	21.47	0.43
0.5	0.5	26.83	0.66
0.6	0.6	32.2	0.94
0.7	0.7	37.57	1.24
0.8	0.8	42.93	1.57
0.9	0.9	48.3	1.91
1.0	1.0	53.67	2.28
1.1	1.1	126.4	2.67
1.2	1.2	199.13	3.08
1.3	1.3	271.87	4.91
1.4	1.4	344.6	5.23
1.5	1.5	417.33	5.52
1.6	1.6	490.07	5.79
1.7	1.7	562.8	6.06
1.8	1.8	635.53	6.31
1.9	1.9	708.27	6.55
2.0	2.0	781.0	6.78
2.1	2.1	1102.9	7.01
2.2	2.2	1424.8	7.23
2.3	2.3	1746.7	7.44
2.4	2.4	2068.6	7.64
2.5	2.5	2390.5	7.84
2.6	2.6	2712.4	8.04
2.7	2.7	3034.3	8.23
2.8	2.8	3356.2	8.41
2.9	2.9	3678.1	8.6
3.0	3.0	4000.0	8.77
3.1	3.1	4756.2	8.95
3.2	3.2	5512.4	9.12
3.3	3.3	6268.6	9.29
3.4	3.4	7024.8	9.45
3.5	3.5	7781.0	9.62
3.6	3.6	8537.2	9.77
3.7	3.7	9293.4	9.93
3.8	3.8	10049.6	10.09
3.9	3.9	10805.8	10.24
4.0	4.0	11562.0	10.39
4.1	4.1	12786.0	10.54
4.2	4.2	14010.0	10.68
4.3	4.3	15234.0	10.82
4.4	4.4	16458.0	10.97
4.5	4.5	17682.0	11.11
4.6	4.6	18906.0	11.24
4.7	4.7	20130.0	11.38
4.8	4.8	21354.0	11.52
4.9	4.9	22578.0	11.65
5.0	5.0	23802.0	11.78
5.094681294	5.094681294	25228.13	11.9
