	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	15.36	0.0
0.2	0.2	30.73	0.02
0.3	0.3	46.09	0.06
0.4	0.4	61.45	0.15
0.5	0.5	76.82	0.19
0.6	0.6	92.18	0.22
0.7	0.7	107.54	0.25
0.8	0.8	122.9	0.27
0.9	0.9	138.27	0.29
1.0	1.0	153.63	0.31
1.1	1.1	172.27	0.33
1.2	1.2	190.9	0.35
1.3	1.3	209.54	0.36
1.4	1.4	228.18	0.38
1.5	1.5	246.82	0.4
1.6	1.6	265.45	0.41
1.7	1.7	284.09	0.43
1.8	1.8	302.73	0.44
1.9	1.9	321.36	0.45
2.0	2.0	340.0	0.47
2.1	2.1	390.6	0.48
2.2	2.2	441.2	0.49
2.3	2.3	491.8	0.5
2.4	2.4	542.4	0.51
2.5	2.5	593.0	0.53
2.6	2.6	643.6	0.54
2.7	2.7	694.2	0.55
2.8	2.8	744.8	0.56
2.9	2.9	795.4	0.57
3.0	3.0	846.0	0.58
3.1	3.1	963.0	0.59
3.2	3.2	1080.0	0.6
3.3	3.3	1197.0	0.61
3.4	3.4	1314.0	0.62
3.5	3.5	1431.0	0.63
3.6	3.6	1548.0	0.64
3.7	3.7	1665.0	0.65
3.8	3.8	1782.0	0.66
3.9	3.9	1899.0	0.67
4.0	4.0	2016.0	0.68
4.1	4.1	2220.5	0.69
4.2	4.2	2425.0	0.69
4.3	4.3	2629.5	0.7
4.4	4.4	2834.0	0.71
4.5	4.5	3038.5	0.72
4.6	4.6	3243.0	0.73
4.7	4.7	3447.5	0.74
4.8	4.8	3652.0	0.74
4.9	4.9	3856.5	0.75
5.0	5.0	4061.0	0.76
5.1	5.1	4095.43	0.77
5.136730799	5.136730799	4405.28	0.77
