	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	16.0	0.0
0.2	0.2	32.0	0.08
0.3	0.3	48.0	0.23
0.4	0.4	63.99	0.43
0.5	0.5	79.99	0.66
0.6	0.6	95.99	0.94
0.7	0.7	111.99	1.24
0.8	0.8	127.99	1.57
0.9	0.9	143.99	1.91
1.0	1.0	159.99	2.28
1.1	1.1	327.79	2.67
1.2	1.2	495.59	3.08
1.3	1.3	663.39	4.91
1.4	1.4	831.19	5.23
1.5	1.5	998.99	5.52
1.6	1.6	1166.79	5.79
1.7	1.7	1334.6	6.06
1.8	1.8	1502.4	6.31
1.9	1.9	1670.2	6.55
2.0	2.0	1838.0	6.78
2.1	2.1	2365.5	7.01
2.2	2.2	2893.0	7.23
2.3	2.3	3420.5	7.44
2.4	2.4	3948.0	7.64
2.5	2.5	4475.5	7.84
2.6	2.6	5003.0	8.04
2.7	2.7	5530.5	8.23
2.8	2.8	6058.0	8.41
2.9	2.9	6585.5	8.6
3.0	3.0	7113.0	8.77
3.1	3.1	8065.8	8.95
3.2	3.2	9018.6	9.12
3.3	3.3	9971.4	9.29
3.4	3.4	10924.2	9.45
3.5	3.5	11877.0	9.62
3.6	3.6	12829.8	9.77
3.7	3.7	13782.6	9.93
3.8	3.8	14735.4	10.09
3.9	3.9	15688.2	10.24
4.0	4.0	16641.0	10.39
4.1	4.1	18102.5	10.54
4.2	4.2	19564.0	10.68
4.3	4.3	21025.5	10.82
4.4	4.4	22487.0	10.97
4.5	4.5	23948.5	11.11
4.6	4.6	25410.0	11.24
4.7	4.7	26871.5	11.38
4.8	4.8	28333.0	11.52
4.9	4.9	29794.5	11.65
5.0	5.0	31256.0	11.78
5.1	5.1	31430.27	11.91
5.100355205	5.100355205	32998.73	11.91
