	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.52	0.0
0.2	0.2	11.05	0.05
0.3	0.3	16.57	0.14
0.4	0.4	22.1	0.27
0.5	0.5	27.62	0.41
0.6	0.6	33.15	0.58
0.7	0.7	38.67	0.78
0.8	0.8	44.2	0.98
0.9	0.9	49.72	1.59
1.0	1.0	55.25	1.74
1.1	1.1	80.22	1.87
1.2	1.2	105.2	1.99
1.3	1.3	130.17	2.11
1.4	1.4	155.15	2.22
1.5	1.5	180.12	2.32
1.6	1.6	205.1	2.42
1.7	1.7	230.07	2.52
1.8	1.8	255.05	2.61
1.9	1.9	280.02	2.7
2.0	2.0	305.0	2.78
2.1	2.1	352.9	2.87
2.2	2.2	400.8	2.95
2.3	2.3	448.7	3.03
2.4	2.4	496.6	3.11
2.5	2.5	544.5	3.18
2.6	2.6	592.4	3.25
2.7	2.7	640.3	3.33
2.8	2.8	688.2	3.4
2.9	2.9	736.1	3.46
3.0	3.0	784.0	3.53
3.1	3.1	874.6	3.6
3.2	3.2	965.2	3.66
3.3	3.3	1055.8	3.73
3.4	3.4	1146.4	3.79
3.5	3.5	1237.0	3.85
3.6	3.6	1327.6	3.91
3.7	3.7	1418.2	3.97
3.8	3.8	1508.8	4.03
3.9	3.9	1599.4	4.09
4.0	4.0	1690.0	4.15
4.1	4.1	1865.0	4.2
4.2	4.2	2040.0	4.26
4.3	4.3	2215.0	4.31
4.4	4.4	2390.0	4.37
4.5	4.5	2565.0	4.42
4.6	4.6	2740.0	4.47
4.7	4.7	2915.0	4.53
4.8	4.8	3090.0	4.58
4.9	4.9	3265.0	4.63
5.0	5.0	3440.0	4.68
5.088629716	5.088629716	3646.54	4.72
