	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	25.47	0.0
0.2	0.2	50.95	0.03
0.3	0.3	76.42	0.09
0.4	0.4	101.9	0.16
0.5	0.5	127.37	0.25
0.6	0.6	152.84	0.46
0.7	0.7	178.32	0.52
0.8	0.8	203.79	0.58
0.9	0.9	229.27	0.63
1.0	1.0	254.74	0.68
1.1	1.1	311.67	0.72
1.2	1.2	368.59	0.76
1.3	1.3	425.52	0.8
1.4	1.4	482.44	0.84
1.5	1.5	539.37	0.87
1.6	1.6	596.3	0.91
1.7	1.7	653.22	0.94
1.8	1.8	710.15	0.97
1.9	1.9	767.07	1.0
2.0	2.0	824.0	1.03
2.1	2.1	960.3	1.06
2.2	2.2	1096.6	1.09
2.3	2.3	1232.9	1.12
2.4	2.4	1369.2	1.15
2.5	2.5	1505.5	1.17
2.6	2.6	1641.8	1.2
2.7	2.7	1778.1	1.22
2.8	2.8	1914.4	1.25
2.9	2.9	2050.7	1.27
3.0	3.0	2187.0	1.3
3.1	3.1	2437.5	1.32
3.2	3.2	2688.0	1.34
3.3	3.3	2938.5	1.36
3.4	3.4	3189.0	1.39
3.5	3.5	3439.5	1.41
3.6	3.6	3690.0	1.43
3.7	3.7	3940.5	1.45
3.8	3.8	4191.0	1.47
3.9	3.9	4441.5	1.49
4.0	4.0	4692.0	1.51
4.1	4.1	5127.3	1.53
4.2	4.2	5562.6	1.55
4.3	4.3	5997.9	1.57
4.4	4.4	6433.2	1.59
4.5	4.5	6868.5	1.61
4.6	4.6	7303.8	1.63
4.7	4.7	7739.1	1.65
4.8	4.8	8174.4	1.67
4.9	4.9	8609.7	1.68
5.0	5.0	9045.0	1.7
5.096578584	5.096578584	9574.33	1.72
