	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.22	0.0
0.2	0.2	0.45	0.02
0.3	0.3	0.67	0.06
0.4	0.4	0.9	0.15
0.5	0.5	1.12	0.19
0.6	0.6	1.35	0.22
0.7	0.7	1.57	0.25
0.8	0.8	1.8	0.27
0.9	0.9	2.02	0.29
1.0	1.0	2.25	0.31
1.1	1.1	4.32	0.33
1.2	1.2	6.4	0.35
1.3	1.3	8.47	0.36
1.4	1.4	10.55	0.38
1.5	1.5	12.62	0.4
1.6	1.6	14.7	0.41
1.7	1.7	16.77	0.43
1.8	1.8	18.85	0.44
1.9	1.9	20.92	0.45
2.0	2.0	23.0	0.47
2.1	2.1	27.4	0.48
2.2	2.2	31.8	0.49
2.3	2.3	36.2	0.5
2.4	2.4	40.6	0.51
2.5	2.5	45.0	0.53
2.6	2.6	49.4	0.54
2.7	2.7	53.8	0.55
2.8	2.8	58.2	0.56
2.9	2.9	62.6	0.57
3.0	3.0	67.0	0.58
3.1	3.1	74.8	0.59
3.2	3.2	82.6	0.6
3.3	3.3	90.4	0.61
3.4	3.4	98.2	0.62
3.5	3.5	106.0	0.63
3.6	3.6	113.8	0.64
3.7	3.7	121.6	0.65
3.8	3.8	129.4	0.66
3.9	3.9	137.2	0.67
4.0	4.0	145.0	0.68
4.061426703	4.061426703	150.41	0.68
