	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.9	0.0
0.2	0.2	11.81	0.05
0.3	0.3	17.71	0.14
0.4	0.4	23.61	0.27
0.5	0.5	29.51	0.41
0.6	0.6	35.42	0.58
0.7	0.7	41.32	0.78
0.8	0.8	47.22	0.98
0.9	0.9	53.12	1.59
1.0	1.0	59.03	1.74
1.1	1.1	91.12	1.87
1.2	1.2	123.22	1.99
1.3	1.3	155.32	2.11
1.4	1.4	187.42	2.22
1.5	1.5	219.51	2.32
1.6	1.6	251.61	2.42
1.7	1.7	283.71	2.52
1.8	1.8	315.81	2.61
1.9	1.9	347.9	2.7
2.0	2.0	380.0	2.78
2.1	2.1	443.9	2.87
2.2	2.2	507.8	2.95
2.3	2.3	571.7	3.03
2.4	2.4	635.6	3.11
2.5	2.5	699.5	3.18
2.6	2.6	763.4	3.25
2.7	2.7	827.3	3.33
2.8	2.8	891.2	3.4
2.9	2.9	955.1	3.46
3.0	3.0	1019.0	3.53
3.1	3.1	1139.9	3.6
3.2	3.2	1260.8	3.66
3.3	3.3	1381.7	3.73
3.4	3.4	1502.6	3.79
3.5	3.5	1623.5	3.85
3.6	3.6	1744.4	3.91
3.7	3.7	1865.3	3.97
3.8	3.8	1986.2	4.03
3.9	3.9	2107.1	4.09
4.0	4.0	2228.0	4.15
4.1	4.1	2442.3	4.2
4.2	4.2	2656.6	4.26
4.3	4.3	2870.9	4.31
4.4	4.4	3085.2	4.37
4.5	4.5	3299.5	4.42
4.6	4.6	3513.8	4.47
4.7	4.7	3728.1	4.53
4.8	4.8	3942.4	4.58
4.9	4.9	4156.7	4.63
5.0	5.0	4371.0	4.68
5.08073417	5.08073417	4580.97	4.72
