	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.28	0.0
0.2	0.2	6.56	0.02
0.3	0.3	9.85	0.06
0.4	0.4	13.13	0.15
0.5	0.5	16.41	0.19
0.6	0.6	19.69	0.22
0.7	0.7	22.97	0.25
0.8	0.8	26.25	0.27
0.9	0.9	29.54	0.29
1.0	1.0	32.82	0.31
1.1	1.1	41.14	0.33
1.2	1.2	49.45	0.35
1.3	1.3	57.77	0.36
1.4	1.4	66.09	0.38
1.5	1.5	74.41	0.4
1.6	1.6	82.73	0.41
1.7	1.7	91.05	0.43
1.8	1.8	99.36	0.44
1.9	1.9	107.68	0.45
2.0	2.0	116.0	0.47
2.1	2.1	128.4	0.48
2.2	2.2	140.8	0.49
2.3	2.3	153.2	0.5
2.4	2.4	165.6	0.51
2.5	2.5	178.0	0.53
2.6	2.6	190.4	0.54
2.7	2.7	202.8	0.55
2.8	2.8	215.2	0.56
2.9	2.9	227.6	0.57
3.0	3.0	240.0	0.58
3.1	3.1	257.0	0.59
3.2	3.2	274.0	0.6
3.3	3.3	291.0	0.61
3.4	3.4	308.0	0.62
3.5	3.5	325.0	0.63
3.6	3.6	342.0	0.64
3.7	3.7	359.0	0.65
3.8	3.8	376.0	0.66
3.9	3.9	393.0	0.67
4.0	4.0	410.0	0.68
4.1	4.1	432.3	0.69
4.2	4.2	454.6	0.69
4.3	4.3	476.9	0.7
4.4	4.4	499.2	0.71
4.5	4.5	521.5	0.72
4.6	4.6	543.8	0.73
4.7	4.7	566.1	0.74
4.8	4.8	588.4	0.74
4.9	4.9	610.7	0.75
5.0	5.0	633.0	0.76
5.017272177	5.017272177	636.88	0.76
