	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	97.37	0.0
0.2	0.2	194.75	0.02
0.3	0.3	292.12	0.06
0.4	0.4	389.49	0.15
0.5	0.5	486.87	0.19
0.6	0.6	584.24	0.22
0.7	0.7	681.61	0.25
0.8	0.8	778.99	0.27
0.9	0.9	876.36	0.29
1.0	1.0	973.73	0.31
1.1	1.1	1710.56	0.33
1.2	1.2	2447.39	0.35
1.3	1.3	3184.21	0.36
1.4	1.4	3921.04	0.38
1.5	1.5	4657.87	0.4
1.6	1.6	5394.69	0.41
1.7	1.7	6131.52	0.43
1.8	1.8	6868.35	0.44
1.9	1.9	7605.17	0.45
2.0	2.0	8342.0	0.47
2.1	2.1	8711.79	0.48
2.2	2.2	9081.57	0.49
2.274643628	2.274643628	12039.85	0.5
