	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.46	0.0
0.2	0.2	6.93	0.04
0.3	0.3	10.39	0.11
0.4	0.4	13.85	0.22
0.5	0.5	17.32	0.33
0.6	0.6	20.78	0.47
0.7	0.7	24.24	0.87
0.8	0.8	27.71	0.98
0.9	0.9	31.17	1.07
1.0	1.0	34.63	1.16
1.1	1.1	49.87	1.24
1.2	1.2	65.11	1.31
1.3	1.3	80.34	1.39
1.4	1.4	95.58	1.45
1.5	1.5	110.82	1.52
1.6	1.6	126.05	1.58
1.7	1.7	141.29	1.64
1.8	1.8	156.53	1.7
1.9	1.9	171.76	1.76
2.0	2.0	187.0	1.81
2.1	2.1	227.3	1.86
2.2	2.2	267.6	1.91
2.3	2.3	307.9	1.96
2.4	2.4	348.2	2.01
2.5	2.5	388.5	2.06
2.6	2.6	428.8	2.11
2.7	2.7	469.1	2.15
2.8	2.8	509.4	2.2
2.9	2.9	549.7	2.24
3.0	3.0	590.0	2.28
3.1	3.1	661.4	2.32
3.2	3.2	732.8	2.36
3.3	3.3	804.2	2.41
3.4	3.4	875.6	2.44
3.5	3.5	947.0	2.48
3.6	3.6	1018.4	2.52
3.7	3.7	1089.8	2.56
3.8	3.8	1161.2	2.6
3.9	3.9	1232.6	2.63
4.0	4.0	1304.0	2.67
4.1	4.1	1413.8	2.71
4.2	4.2	1523.6	2.74
4.3	4.3	1633.4	2.78
4.4	4.4	1743.2	2.81
4.5	4.5	1853.0	2.85
4.6	4.6	1962.8	2.88
4.7	4.7	2072.6	2.91
4.8	4.8	2182.4	2.95
4.9	4.9	2292.2	2.98
5.0	5.0	2402.0	3.01
5.04540165	5.04540165	2461.58	3.03
