	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	8.07	0.0
0.2	0.2	16.13	0.06
0.3	0.3	24.2	0.17
0.4	0.4	32.26	0.32
0.5	0.5	40.33	0.5
0.6	0.6	48.39	0.7
0.7	0.7	56.46	0.93
0.8	0.8	64.52	1.17
0.9	0.9	72.59	1.43
1.0	1.0	80.66	2.39
1.1	1.1	118.69	2.59
1.2	1.2	156.72	2.78
1.3	1.3	194.76	2.95
1.4	1.4	232.79	3.11
1.5	1.5	270.83	3.27
1.6	1.6	308.86	3.41
1.7	1.7	346.9	3.55
1.8	1.8	384.93	3.69
1.9	1.9	422.97	3.82
2.0	2.0	461.0	3.95
2.1	2.1	593.3	4.07
2.2	2.2	725.6	4.19
2.3	2.3	857.9	4.3
2.4	2.4	990.2	4.42
2.5	2.5	1122.5	4.52
2.6	2.6	1254.8	4.63
2.7	2.7	1387.1	4.74
2.8	2.8	1519.4	4.84
2.9	2.9	1651.7	4.94
3.0	3.0	1784.0	5.04
3.1	3.1	2096.5	5.13
3.2	3.2	2409.0	5.23
3.3	3.3	2721.5	5.32
3.4	3.4	3034.0	5.41
3.5	3.5	3346.5	5.5
3.6	3.6	3659.0	5.59
3.7	3.7	3971.5	5.67
3.8	3.8	4284.0	5.76
3.9	3.9	4596.5	5.84
4.0	4.0	4909.0	5.93
4.1	4.1	5456.5	6.01
4.2	4.2	6004.0	6.09
4.3	4.3	6551.5	6.17
4.4	4.4	7099.0	6.25
4.5	4.5	7646.5	6.33
4.6	4.6	8194.0	6.4
4.7	4.7	8741.5	6.48
4.8	4.8	9289.0	6.55
4.9	4.9	9836.5	6.63
5.0	5.0	10384.0	6.7
5.0973139	5.0973139	11034.95	6.77
