	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	122.5	0.0
0.2	0.2	245.01	0.04
0.3	0.3	367.51	0.11
0.4	0.4	490.02	0.22
0.5	0.5	612.52	0.33
0.6	0.6	735.03	0.47
0.7	0.7	857.53	0.87
0.8	0.8	980.04	0.98
0.9	0.9	1102.54	1.07
1.0	1.0	1225.05	1.16
1.1	1.1	1627.34	1.24
1.2	1.2	2029.64	1.31
1.3	1.3	2431.93	1.39
1.4	1.4	2834.23	1.45
1.5	1.5	3236.52	1.52
1.6	1.6	3638.82	1.58
1.7	1.7	4041.11	1.64
1.8	1.8	4443.41	1.7
1.9	1.9	4845.7	1.76
2.0	2.0	5248.0	1.81
2.1	2.1	6012.7	1.86
2.2	2.2	6777.4	1.91
2.3	2.3	7542.1	1.96
2.4	2.4	8306.8	2.01
2.5	2.5	9071.5	2.06
2.6	2.6	9836.2	2.11
2.7	2.7	10600.9	2.15
2.8	2.8	11365.6	2.2
2.9	2.9	12130.3	2.24
3.0	3.0	12895.0	2.28
3.1	3.1	14066.2	2.32
3.2	3.2	15237.4	2.36
3.3	3.3	16408.6	2.41
3.4	3.4	17579.8	2.44
3.5	3.5	18751.0	2.48
3.6	3.6	19922.2	2.52
3.7	3.7	21093.4	2.56
3.8	3.8	22264.6	2.6
3.9	3.9	23435.8	2.63
4.0	4.0	24607.0	2.67
4.1	4.1	26218.1	2.71
4.2	4.2	27829.2	2.74
4.3	4.3	29440.3	2.78
4.4	4.4	31051.4	2.81
4.5	4.5	32662.5	2.85
4.6	4.6	34273.6	2.88
4.7	4.7	35884.7	2.91
4.8	4.8	37495.8	2.95
4.9	4.9	39106.9	2.98
5.0	5.0	40718.0	3.01
5.099292068	5.099292068	42568.01	3.04
