	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.43	0.0
0.2	0.2	0.86	0.02
0.3	0.3	1.29	0.06
0.4	0.4	1.72	0.15
0.5	0.5	2.14	0.19
0.6	0.6	2.57	0.22
0.7	0.7	3.0	0.25
0.8	0.8	3.43	0.27
0.9	0.9	3.86	0.29
1.0	1.0	4.29	0.31
1.1	1.1	7.46	0.33
1.2	1.2	10.63	0.35
1.3	1.3	13.8	0.36
1.4	1.4	16.97	0.38
1.5	1.5	20.14	0.4
1.6	1.6	23.32	0.41
1.7	1.7	26.49	0.43
1.8	1.8	29.66	0.44
1.9	1.9	32.83	0.45
2.0	2.0	36.0	0.47
2.1	2.1	45.8	0.48
2.2	2.2	55.6	0.49
2.3	2.3	65.4	0.5
2.4	2.4	75.2	0.51
2.5	2.5	85.0	0.53
2.6	2.6	94.8	0.54
2.7	2.7	104.6	0.55
2.8	2.8	114.4	0.56
2.9	2.9	124.2	0.57
3.0	3.0	134.0	0.58
3.1	3.1	154.6	0.59
3.2	3.2	175.2	0.6
3.3	3.3	195.8	0.61
3.4	3.4	216.4	0.62
3.5	3.5	237.0	0.63
3.6	3.6	257.6	0.64
3.7	3.7	278.2	0.65
3.8	3.8	298.8	0.66
3.9	3.9	319.4	0.67
4.0	4.0	340.0	0.68
4.1	4.1	375.8	0.69
4.2	4.2	411.6	0.69
4.3	4.3	447.4	0.7
4.4	4.4	483.2	0.71
4.5	4.5	519.0	0.72
4.6	4.6	554.8	0.73
4.7	4.7	590.6	0.74
4.8	4.8	626.4	0.74
4.9	4.9	662.2	0.75
5.0	5.0	698.0	0.76
5.073550991	5.073550991	729.69	0.77
