	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	112.71	0.0
0.2	0.2	225.42	0.24
0.3	0.3	338.12	0.71
0.4	0.4	450.83	1.34
0.5	0.5	563.54	2.07
0.6	0.6	676.25	2.92
0.7	0.7	788.96	3.88
0.8	0.8	901.66	4.89
0.9	0.9	1014.37	7.97
1.0	1.0	1127.08	8.69
1.1	1.1	1969.67	9.35
1.2	1.2	2812.26	9.97
1.3	1.3	3654.86	10.54
1.4	1.4	4497.45	11.09
1.5	1.5	5340.04	11.61
1.6	1.6	6182.63	12.11
1.7	1.7	7025.22	12.59
1.8	1.8	7867.82	13.05
1.9	1.9	8710.41	13.49
2.0	2.0	9553.0	13.92
2.1	2.1	10874.7	14.34
2.2	2.2	12196.4	14.75
2.3	2.3	13518.1	15.14
2.4	2.4	14839.79	15.53
2.5	2.5	16161.49	15.9
2.6	2.6	17483.19	16.27
2.606481637	2.606481637	22769.99	16.29
