	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.2	0.0
0.2	0.2	10.39	0.02
0.3	0.3	15.59	0.06
0.4	0.4	20.79	0.15
0.5	0.5	25.99	0.19
0.6	0.6	31.18	0.22
0.7	0.7	36.38	0.25
0.8	0.8	41.58	0.27
0.9	0.9	46.78	0.29
1.0	1.0	51.97	0.31
1.1	1.1	72.98	0.33
1.2	1.2	93.98	0.35
1.3	1.3	114.98	0.36
1.4	1.4	135.98	0.38
1.5	1.5	156.99	0.4
1.6	1.6	177.99	0.41
1.7	1.7	198.99	0.43
1.8	1.8	219.99	0.44
1.9	1.9	241.0	0.45
2.0	2.0	262.0	0.47
2.1	2.1	302.6	0.48
2.2	2.2	343.2	0.49
2.3	2.3	383.8	0.5
2.4	2.4	424.4	0.51
2.5	2.5	465.0	0.53
2.6	2.6	505.6	0.54
2.7	2.7	546.2	0.55
2.8	2.8	586.8	0.56
2.9	2.9	627.4	0.57
3.0	3.0	668.0	0.58
3.1	3.1	746.9	0.59
3.2	3.2	825.8	0.6
3.3	3.3	904.7	0.61
3.4	3.4	983.6	0.62
3.5	3.5	1062.5	0.63
3.6	3.6	1141.4	0.64
3.7	3.7	1220.3	0.65
3.8	3.8	1299.2	0.66
3.9	3.9	1378.1	0.67
4.0	4.0	1457.0	0.68
4.1	4.1	1597.4	0.69
4.2	4.2	1737.8	0.69
4.3	4.3	1878.2	0.7
4.4	4.4	2018.6	0.71
4.5	4.5	2159.0	0.72
4.6	4.6	2299.4	0.73
4.7	4.7	2439.8	0.74
4.8	4.8	2580.2	0.74
4.9	4.9	2720.6	0.75
5.0	5.0	2861.0	0.76
5.094978073	5.094978073	3021.98	0.77
