	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	61.6	0.0
0.2	0.2	123.2	0.03
0.3	0.3	184.8	0.09
0.4	0.4	246.4	0.16
0.5	0.5	308.0	0.25
0.6	0.6	369.6	0.46
0.7	0.7	431.2	0.52
0.8	0.8	492.8	0.58
0.9	0.9	554.4	0.63
1.0	1.0	616.01	0.68
1.1	1.1	860.5	0.72
1.2	1.2	1105.0	0.76
1.3	1.3	1349.5	0.8
1.4	1.4	1594.0	0.84
1.5	1.5	1838.5	0.87
1.6	1.6	2083.0	0.91
1.7	1.7	2327.5	0.94
1.8	1.8	2572.0	0.97
1.9	1.9	2816.5	1.0
2.0	2.0	3061.0	1.03
2.1	2.1	3750.2	1.06
2.2	2.2	4439.4	1.09
2.3	2.3	5128.6	1.12
2.4	2.4	5817.8	1.15
2.5	2.5	6507.0	1.17
2.6	2.6	7196.2	1.2
2.7	2.7	7885.4	1.22
2.8	2.8	8574.6	1.25
2.9	2.9	9263.8	1.27
3.0	3.0	9953.0	1.3
3.1	3.1	10070.58	1.32
3.100927254	3.100927254	11128.8	1.32
